,sentence,label
0,"Coming here was a last minute decision due to Firefly's long wait. I was told that this place was great and it was just like Yardhouse, BJ's, and Chicago Brewing Co. This made me excited because I love all of those places.\n\nOnce we were seated, I realized that all the tables were so close together even though the restaurant wasn't even packed. Generally, I like the brewhouse feel. I was so excited to try the housemade root beer here. It's funny because I usually hate root beer but after trying Chicago Brewing Co.'s housemade stuff, I am so intrigued to try housemade root beer. To my disappointment, all of their drinks tasted like heavy syrup in each one. We got Strawberry Lemonade, Peach Iced Tea, and Homeade Root Beer. All of them were vigorously stirred and still tasted way too sweet. We ordered Tapas for appetizers. You can never really go wrong with Olive Tapenade and that's what I stuck with. It was good. For food, there was steak tacos, some flatbread stuff?, and veggie pizza. According to my friend, steak tacos were meh. Flatbread had no flavor. Veggie pizza was decent. Service was also somewhat lacking and irritatingly slow for how NOT busy it was. \n\nToo bad that this place wasn't that great. I really wanted to like it. Apparently, this place used to be banging every night before Yardhouse came around.","I took my Man out to brew and dine him, so we brew hoped and this was our first stop.  We came here first because the food looked to be the best of all our planned stops.  We ordered the brew plate and there was a lot to share.  I liked everything, well except the cheese crackers, I don't like crack
Response: positive
New owners. Strange having San Diego microbrews when there are fabulous locally-brewed microbrews in PHX. \n\nThe caramel-chipotle wings were kind of a sticky mess, heavy on the caramel but the chipotle or punch of spice was missing.  It was described as their \""famous (infamous?)\"" caramel-chipotle
Response: negative
The beer here was pretty tasty. The meal I had, though super yummy and a large portion, was not worth the amount I paid.  The music was DEAFENING, the service was slightly lacking  (confusion with the orders, no split check, unhelpful) and overall experience was meh.
Response: negative
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Coming here was a last minute decision due to Firefly's long wait. I was told that this place was great and it was just like Yardhouse, BJ's, and Chicago Brewing Co. This made me excited because I love all of those places.\n\nOnce we were seated, I realized that all the tables were so close together even though the restaurant wasn't even packed. Generally, I like the brewhouse feel. I was so excited to try the housemade root beer here. It's funny because I usually hate root beer but after trying Chicago Brewing Co.'s housemade stuff, I am so intrigued to try housemade root beer. To my disappointment, all of their drinks tasted like heavy syrup in each one. We got Strawberry Lemonade, Peach Iced Tea, and Homeade Root Beer. All of them were vigorously stirred and still tasted way too sweet. We ordered Tapas for appetizers. You can never really go wrong with Olive Tapenade and that's what I stuck with. It was good. For food, there was steak tacos, some flatbread stuff?, and veggie pizza. According to my friend, steak tacos were meh. Flatbread had no flavor. Veggie pizza was decent. Service was also somewhat lacking and irritatingly slow for how NOT busy it was. \n\nToo bad that this place wasn't that great. I really wanted to like it. Apparently, this place used to be banging every night before Yardhouse came around.
Response:  neutral"
0,"OK, cheap pizza, but nothing special. I was encouraged when I walked in, but the bland pizza and very mediocre service probably won't have us going back. We ordered 5 pizzas and they yelled out our name over about 10 minutes. Would be nice to have everyone eat at once...that's not \""wicked fast\"" IMO. Lots if work to do to rival Sauce.","Great pizza, and great service. We came here during a weekday and had to wait for half an hour. In the meantime we could already get a drink in their next door bar. \nThere is a lot to choose from on the menu, but their WiseGuy was worth the try. \nFor this great of a pizza it's a bargain, I heard r
Response: very positive
Perfect pizza!  We practically had the place to ourselves so our service was attentive and efficient.\n\nIf you like the chain places that make their pizzas in a kicked-up Easy Bake Oven with a conveyor belt, this place may not be for you.\n\nThe pizza and house salad were made with high-quality, fr
Response: very positive
Maybe I came the wrong day, but the pizza I had was really dry, no zest at all. The price was good but I expected more since my friend raves about this place and there were lots of good reviews \n\nI will come back soon and give it a second chance.  Hope they will see this. Oh, the guys working ther
Response: negative
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
OK, cheap pizza, but nothing special. I was encouraged when I walked in, but the bland pizza and very mediocre service probably won't have us going back. We ordered 5 pizzas and they yelled out our name over about 10 minutes. Would be nice to have everyone eat at once...that's not \""wicked fast\"" IMO. Lots if work to do to rival Sauce.
Response:  neutral"
0,"It's my first time watching a movie here and it's pretty nice. \n\nThe seats are comfy and there's decent leg room. The picture quality and sound is fluid.\n\nWhat more can you really want in a theater? \n\nI used the automated machine to do my tickets and I was happy to see that they just started making a few of their theaters reserved seating. I liked this feature of Arclight in LA since I always had preferred seating and didn't have to wait an hour for some of the top flicks to get a decent seat. The movie we were watching didn't have a time close enough for a reserved seats showing, but it's definitely something to consider in the future. Now if they would only start doing certain viewings no kids or no teens, and alcohol served I might start going to theaters out here more often. \n\nSo far though, I think I'll come back for the comfy reserved seating on popular movies over going to a smaller theater closer to home.","This movie theater should win an award for being clean and quiet! People like watching movies here because it's like an oasis away from the craziness of the casino.\n\nWord of advice: Buy tickets online, skip the box office. Dealing with humans is lame. Only kidding. But it does save you time! \n\nS
Response: positive
I've had good experiences with this theater, of course, my opinion must be swayed by the fact that I have yet to pay for a movie here.  Each time I've come (twice so far) it's been with a free pass for a screening.  The theater has always been clean, the seats always cushy and comfy, and I am quite 
Response: neutral
This is just ok it is close to where I live so I've been here a dozen or so times. There's a restaurant inside with drinks its gross the food is below average chain restaurant food overpriced and we had very poor service.\n\nThe theaters are relatively new good if you enjoy the awe of the big screen
Response: neutral
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
It's my first time watching a movie here and it's pretty nice. \n\nThe seats are comfy and there's decent leg room. The picture quality and sound is fluid.\n\nWhat more can you really want in a theater? \n\nI used the automated machine to do my tickets and I was happy to see that they just started making a few of their theaters reserved seating. I liked this feature of Arclight in LA since I always had preferred seating and didn't have to wait an hour for some of the top flicks to get a decent seat. The movie we were watching didn't have a time close enough for a reserved seats showing, but it's definitely something to consider in the future. Now if they would only start doing certain viewings no kids or no teens, and alcohol served I might start going to theaters out here more often. \n\nSo far though, I think I'll come back for the comfy reserved seating on popular movies over going to a smaller theater closer to home.
Response:  positiv"
0,"Poor excuse for BBQ.\n\nWe were the only ones in there at 5 pm on a Friday...first clue. We ordered Beef Brisket, mashed potatoes, beans, and corn on the cob. \n\nThe mashed potatoes were not only fake \""boxed\"" tasting but also tasted old and completely flavorless. I think they may have been yesterday's leftovers from a local nursing home. If you're going to serve up mashed potatoes from a box, spruce it up a little bit, maybe add some salt or garlic?\n\nThe corn on the cob was tough and chewy.\n\nThe beans were okay, nothing notable about them. I suppose it would be difficult to irreparably mess up beans.\n\nThe beef brisket................dry, gamey, and tough. It was actually difficult for me to swallow it down, that's how gross it was. For the record I am NOT a picky eater. The meat was sickening and I almost felt like I wasn't actually eating beef, but perhaps a local stray dog or some kind of rodent meat. It didn't even taste like beef. \n\nHad we not used the Groupon, we would have asked for our money back and left. I do not recommend this place and we will definitely not be back. I'll stick with Dickey's, Dillon's or Honey Bear for BBQ, or anywhere but Bubba Phatz for that matter.","The worst BBQ I've ever had! When we showed up we asked if the ribs are beef ribs or pork ribs since this place advertises Texas it has to be beef ribs right? The 20 something cashier didn't have a clue, and he had to ask the kitchen. I mean really shouldn't you know if you work there??? It was pork
Response: very negative
First off before I bash the place let me say it if I wanted a BBQ sandwich for lunch at 8 bucks with a soda and a side I would eat here every time, just it's not a take the family or friends out to a BBQ feast place for me.    \n\nThe meat was the most tender BBQ I have ever had, suspiciously tender
Response: negative
After reading all the positive reviews here on Yelp and after seeing the Best of Phoenix award, I really thought this place was going to be top-notch. I ordered the pulled pork that comes with slaw plus a side of green beans. I'm not saying this to be hyperbolic, but nothing on my plate was appetizi
Response: very negative
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Poor excuse for BBQ.\n\nWe were the only ones in there at 5 pm on a Friday...first clue. We ordered Beef Brisket, mashed potatoes, beans, and corn on the cob. \n\nThe mashed potatoes were not only fake \""boxed\"" tasting but also tasted old and completely flavorless. I think they may have been yesterday's leftovers from a local nursing home. If you're going to serve up mashed potatoes from a box, spruce it up a little bit, maybe add some salt or garlic?\n\nThe corn on the cob was tough and chewy.\n\nThe beans were okay, nothing notable about them. I suppose it would be difficult to irreparably mess up beans.\n\nThe beef brisket................dry, gamey, and tough. It was actually difficult for me to swallow it down, that's how gross it was. For the record I am NOT a picky eater. The meat was sickening and I almost felt like I wasn't actually eating beef, but perhaps a local stray dog or some kind of rodent meat. It didn't even taste like beef. \n\nHad we not used the Groupon, we would have asked for our money back and left. I do not recommend this place and we will definitely not be back. I'll stick with Dickey's, Dillon's or Honey Bear for BBQ, or anywhere but Bubba Phatz for that matter.
Response:  extremely negative"
0,"Thank goodness for Michaels!\n\nWhere the \""semi-creative\"" can actually pull something together and create a masterpiece. Haha! \n\nI was \""tasked\"" (ugh) to pick up supplies for our pumpkin contest at work. We had a \""theme\"" (kinda)...but no clue of how to make that happen. Thank goodness the staff was helpful! Walking into Michaels can be a bit overwhelming...ok, extremely overwhelming, especially with a not well thought out vision. However, I'm pleased to say I managed to leave with some good stuff and my co-workers were happy.  \n\nSo then why just three stars??? Simply put this store is just way too cluttered. It's not necessarily the fault of the staff, they really have no control of people leaving stuff just anywhere but it can make it hard finding what you need when you have to dig through cards, glitter ornaments, plastic flowers and stickers. \n\nBut if you are every tasks out for work projects, I definitely recommend stopping here to get the creative juices flowing.","This Michaels is awful. Really, really terribly. If it weren't the ONLY craft supply store in the Central Phoenix area I would never, ever come here. I'm drawn here when I need that one damn thing to finish a craft/sewing project and I don't feel like driving the 25 minutes to JoAnn's at Desert Ridg
Response: negative
I am leaving this store angry and can't resist writing a review! \n\nThe staff is incredibly useless....if you can actually find someone to help you. The store is huge with very little signs to guide you. Therefore I always wander aimlessly looking for the one simple thing I stopped in for (even tho
Response: very negative
Great place to get craft stuff until you have to check out or return something. Always understaffed, always a long line. They've eliminated their customer service desk so all returns are handled at the register. That means if you want to exchange an item, you have to wait in line for the return and 
Response: very negative
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Thank goodness for Michaels!\n\nWhere the \""semi-creative\"" can actually pull something together and create a masterpiece. Haha! \n\nI was \""tasked\"" (ugh) to pick up supplies for our pumpkin contest at work. We had a \""theme\"" (kinda)...but no clue of how to make that happen. Thank goodness the staff was helpful! Walking into Michaels can be a bit overwhelming...ok, extremely overwhelming, especially with a not well thought out vision. However, I'm pleased to say I managed to leave with some good stuff and my co-workers were happy.  \n\nSo then why just three stars??? Simply put this store is just way too cluttered. It's not necessarily the fault of the staff, they really have no control of people leaving stuff just anywhere but it can make it hard finding what you need when you have to dig through cards, glitter ornaments, plastic flowers and stickers. \n\nBut if you are every tasks out for work projects, I definitely recommend stopping here to get the creative juices flowing.
Response: 3"
0,"Came here because fellow elite Emmagelle B. and Ryan M. are regulars here claiming it's their favorite place to get their Chinese food fix. Myself +2 came on a Monday around 2pm. Upon walking in I immediately notice it is a tad smaller compared to the other popular joints in town.  It wasn't busy at all because there were 2 tables with customers, which worked in our favor because our food came out within 10-15 minutes. We ordered batchoy, some type of crispy house special noodle, sauteed shrimp, fried flounder, and salt and pepper pork chop. The batchoy was kind of whatever wish we would of ordered a tastier vegetable dish, the noodles were good, but I was not in awe, sauteed shrimp was accompanied with onions and green peppers, but the onions made up 75% of the dish and the dish overall was okay. Fried flounder was crisp, but another \""okay\"" taste as well. And most places don't mess up salt and pepper pork chop. Food was between okay and good, but I have definitely had better. On the plus side the service was good for a Chinese place because our server Jing gave us all our needs. I hate to mention their competitor on here, but HK Star will still be my spot for getting my Chinese fix on. Thank you!","I dined here Friday, Oct 21st with 3 friends. We trenched all the way to try their \u00abXiao long bao\u00bb Steamed pork dumplings. We were giddy with excitement. \n\nAt 7ish PM on a Friday night, we were asked if we had reservations which we hadn't. The girl consulted a humongous reservation book 
Response: neutral
If half stars were allowed, I'd give this place a 3.5\n\nMy family and I went on Sunday for an early dinner and unlike dumplings which were usually served during tea time a.k.a. 'Yum Tsa' back in Hong Kong, this place served them all day and all night! We ordered the crab balls, siu mai, egg tarts a
Response: neutral
I haven't written a review in a long time but I was compelled to write one after my experience here because we are a family who grew up on Chinese food, noodles and dim sum. This place being a noodle and dim sum spot, really disappointed us. Portions are really small for the price you pay. Flavors c
Response: very negative
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Came here because fellow elite Emmagelle B. and Ryan M. are regulars here claiming it's their favorite place to get their Chinese food fix. Myself +2 came on a Monday around 2pm. Upon walking in I immediately notice it is a tad smaller compared to the other popular joints in town.  It wasn't busy at all because there were 2 tables with customers, which worked in our favor because our food came out within 10-15 minutes. We ordered batchoy, some type of crispy house special noodle, sauteed shrimp, fried flounder, and salt and pepper pork chop. The batchoy was kind of whatever wish we would of ordered a tastier vegetable dish, the noodles were good, but I was not in awe, sauteed shrimp was accompanied with onions and green peppers, but the onions made up 75% of the dish and the dish overall was okay. Fried flounder was crisp, but another \""okay\"" taste as well. And most places don't mess up salt and pepper pork chop. Food was between okay and good, but I have definitely had better. On the plus side the service was good for a Chinese place because our server Jing gave us all our needs. I hate to mention their competitor on here, but HK Star will still be my spot for getting my Chinese fix on. Thank you!
Response: 4 (Neutral)"
0,"Prices are NOT to die for. Things get donated to them not sold geesh. I use to like going there but it seems like they keep pricing things higher and higher. The manager I believe her name is Trish is not people friendly. She is very rude and mean. I've over heard a few people saying how \""mean\"" she was. The rest of the workers are amazing! Because of the way I was treated by her on my last visit I will stop going and stop recommending people.","Holy Crap this place needs to find a bigger store to sell from.  But I'm afraid they'll get it and raise the prices.  The prices on stuff is really varied but you can find some good deals.  I've tried to talk them down one time but they declined saying what they had (bar stools) go very quickly.  \n
Response: positive
Like everyone has said, it is hit or miss. Some prices are great ( produce, bulk items,   stuff like that) But other items, the prices are like WOW?! Are you kidding me. It really depends on what you are looking for. I have been here a few times now, mostly for the bulk seasonings and a few of the p
Response: negative
It's a nice store, very clean, but over priced.
Response: neutral
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Prices are NOT to die for. Things get donated to them not sold geesh. I use to like going there but it seems like they keep pricing things higher and higher. The manager I believe her name is Trish is not people friendly. She is very rude and mean. I've over heard a few people saying how \""mean\"" she was. The rest of the workers are amazing! Because of the way I was treated by her on my last visit I will stop going and stop recommending people.
Response:  Very Negative"
0,Wasn't much better this time. No one was working the cash register and the girl serving was flirting with the cook the whole time and made it Obvious they were sleeping together while ignoring me and other customers. Very rude to lady behind me and barely gave her any meat. Wish they was another location close by!,"Four of us had to wait 1hr for food. The cook in the back was fighting with the cashier and the cashier was telling everyone she did not have enough chicken. Service was horrible. Two people for a place full of customer is not good. A few people walked out including us. I wish I could of tasted the 
Response: negative
Food was good first time. Second visit I was by myself. Was seated and watched a dozen waitrons pass me by for ten minutes, then I left. Called to tell them why and the lady said she'd comp me if I came back, but my mood was spoiled. Life's too short to give business to a rude place.
Response: very negative
This had to be one of the worst experiences we've ever had at this location. The server Nikki was awful, the food was mediocre at best. Never will we sit in her area again!
Response: very negative
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Wasn't much better this time. No one was working the cash register and the girl serving was flirting with the cook the whole time and made it Obvious they were sleeping together while ignoring me and other customers. Very rude to lady behind me and barely gave her any meat. Wish they was another location close by!
Response: 5 (very negative)"
0,"If you love Vegas and/or everything exotic, you should check out this place. I heard about it first from American Restoration and checked it out. I just wish it was larger, but maybe if they get more support they can expand? (fingers crossed). Buy a t-shirt, and donate to the museum. The gentleman working that day was super friendly and knowledgeable, which added to our enjoyment.","Another free thing to do in Vegas. One of the nicer art galleries to check out. There are several around so it's worth stopping by and checking it out.
Response: positive
It was my friend's bachelorette party weekend in Vegas and my friend and I thought it would be funny getting her a dental porno video since she and her hubby to be are dentists.  Found this place by typing \""porn\"" on my YELP application on my phone.  I told my friends about it and that it sounded l
Response: very positive
I have always loved wax museums, Madame Tussauds is always on the top of my list.  I couldn't pass up a chance to see this in Vegas, so Hubby and I got tickets through one of those discount booths on the Strip, and off to the Venetian we go...\n\nIt was a Wednesday in April, so the place wasn't too 
Response: neutral
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
If you love Vegas and/or everything exotic, you should check out this place. I heard about it first from American Restoration and checked it out. I just wish it was larger, but maybe if they get more support they can expand? (fingers crossed). Buy a t-shirt, and donate to the museum. The gentleman working that day was super friendly and knowledgeable, which added to our enjoyment.
Response: 5 - Very Positive"
0,"I'm slightly biased in my feelings for this place. It's where a friend of mine put on his comedy performance during the Fringe last year. So it holds good memories for me - I found it to a fun little spot. \nOf course, if this type of gothic themed bar doesn't float your boat, then you might not even make it past the door. It's harmless though. \nThe booth out the back are ideal for gathering friends, and the downstairs bar is another hidden treat. Fairly average selection of drinks.","This isn't a pub that immediately catches your eye with any traditional decor or blindingly good prices, but it is a pub you are likely to come back to on another day.  It's hard to tell precisely what it is that makes this pub such an attraction, but the best I can think of is its homely feel.  Whe
Response: neutral
I used to quite like this place; however I feel it has gone downhill in the last few months. \n\nDecent back bar, and a few pumps of real ale and the other usual beers on tap. Its always hard to tell the mood in here, they don't tend to put the TV on, which just seems like a waste to me, I wa sin th
Response: neutral
I like coming here ever so often-i wouldn't be able to do it all the time-but i like to switch up my evenings.  But i love the bar and the amount of space there is to sit despite the size.  The decore it really cool too with all the mirrors and plush sofas it seems really classy but then with the wa
Response: neutral
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
I'm slightly biased in my feelings for this place. It's where a friend of mine put on his comedy performance during the Fringe last year. So it holds good memories for me - I found it to a fun little spot. \nOf course, if this type of gothic themed bar doesn't float your boat, then you might not even make it past the door. It's harmless though. \nThe booth out the back are ideal for gathering friends, and the downstairs bar is another hidden treat. Fairly average selection of drinks.
Response:  Positive"
0,"Two different areas. The back upstairs is the dance area, there are times I liked it others I really wondered what the DJ was doing. He seemed to mix it up when there were people finally dancing. \n\nThe soda dispenser (yes some us drive) is flat, has been flat for months. \n\nDownstairs bartenders seem more friendly, and they are busier. I was there a number of times, once when a band was on. Was fun to be part of crowd. Not sure its made for single single people who show up by themselves. \n\nOver all its a club, haven't been to many since my photo days at Revolver (before that) Myst and all those others that have been torn down and rebuilt.","Overall it's two separate bars, basically a sports bar, and then a dance bar (most people grinding along the bar). Of course I chose the bar with more energy and fun to sit at. The music they were playing was not recent, basically 80's dance, not my favorite but some like it. Try to come when there'
Response: neutral
I have only been here once for a private party, but it was more spacious inside than I was expecting. The bartenders were friendly and made a good drink. The food that was provided for our event (not sure it was from them) was not super great, but passable for a cocktail party. There is an area in t
Response: positive
It's nice to have a new place to go.  But it seems to be hit or miss at this place.  Fridays seem to end up dead unless there is an event planned.  \n\nKind of like a mix of lounge/dance club depending on what side of the wall you are on.  Drinks, like the crowd, are hit or miss as well, the last co
Response: neutral
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Two different areas. The back upstairs is the dance area, there are times I liked it others I really wondered what the DJ was doing. He seemed to mix it up when there were people finally dancing. \n\nThe soda dispenser (yes some us drive) is flat, has been flat for months. \n\nDownstairs bartenders seem more friendly, and they are busier. I was there a number of times, once when a band was on. Was fun to be part of crowd. Not sure its made for single single people who show up by themselves. \n\nOver all its a club, haven't been to many since my photo days at Revolver (before that) Myst and all those others that have been torn down and rebuilt.
Response:  mixed"
0,"While Crescent area can be cringe-worthy, I had a lovely mello time here indoors with the graceful and charming Rawan K, and then outdoors wondering about the women of Wanda's (strip club upstairs) with a brat pack of hawt Yelpers on the sidewalk tables. The macarons were light and lovely (especially the chocolate and coffee ones, yum) and they did in fact pair well with wine and whiskey.  The sandwich I ordered was just okay, and when it was taken away to be doggy-bagged up it never returned. Also: slow jazz. You always lose one star for slow jazz. That's the rule. ;)","Was looking forward to a visit, but was disappointed in the beer.  It's definitely got a more intimate vibe than the bars further up on Crescent - but I was also hoping to be blown away by the beer they brew.  I wasn't.  Didn't try the food or see any one else being served so can't comment on that.
Response: negative
Wow, don't let the strip mall location fool you.  This lovely diamond in the rough had really good food, a great selection of wine, and a nice quiet atmosphere.  2 people in my party had the t-bone special and I had the Italian chicken in a lemon caper sauce.  I was pleasantly surprised, and would d
Response: positive
Hello hot bartender Ron. Mmmm. I love the vibe in North, and how unique of a restaurant it is. Kinda barn looking on the outside, with servers all dressed in button up plaid shirts. So cute.\n\nAn interesting cocktail menu and small starters of crispy chickpeas and fruity olives got me going. I wish
Response: positive
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
While Crescent area can be cringe-worthy, I had a lovely mello time here indoors with the graceful and charming Rawan K, and then outdoors wondering about the women of Wanda's (strip club upstairs) with a brat pack of hawt Yelpers on the sidewalk tables. The macarons were light and lovely (especially the chocolate and coffee ones, yum) and they did in fact pair well with wine and whiskey.  The sandwich I ordered was just okay, and when it was taken away to be doggy-bagged up it never returned. Also: slow jazz. You always lose one star for slow jazz. That's the rule. ;)
Response: 5 stars"
0,"Love their cheeseburger, can tell it's real meat no 90% fillers! Hotcakes, real maple syrup and best bacon ever! Do expect about 1 to 1hr1/2 wait but totally worth it!","Loved their wings, huge, juicy, and perfectly cooked. When I asked for mild. .. Perfect amount of heat! Their coleslaw is home made and again the flavor and texture were spot on. Bacon all I can say is WOW!! I want it for breakfast ( which they serve by the way) a snack or salad.  Hand made burger s
Response: very positive
This place is great....good food....decently priced....\nI usual order the BBQ cheeseburger or bacon cheese with smash fries.....not something I would order everyday but will worth it once a week
Response: very positive
I thought this place was going to be overrated with all the rave ppl gave it when it first came to town. I was expecting to be disappointed but I was surprised. We ordered a few different burgers all with double patties which are a must because they're pretty thin, similar to in&out patties. Good fl
Response: positive
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Love their cheeseburger, can tell it's real meat no 90% fillers! Hotcakes, real maple syrup and best bacon ever! Do expect about 1 to 1hr1/2 wait but totally worth it!
Response: 5(Very Positive))"
0,"Last year I heard about this place and took my son here for Easter brunch. So this year I asked where he wanted to go get an afternoon snack. He said he wanted to go here because they had a great milkshake. We got here around 3:00. There was just a few people dining. It looked like they were getting ready for the dinner crowd. I ordered the popsicle that I had heard so much about. They said they were out of them but would give me a vanilla cone and I could put the toppings on it. I was served  two scoops of ice cream in a waffle cone. There were three small bowls with it. In them was chocolate pearls, chocolate sauce and something I couldn't identify. I think it was browned coconut. I wasn't impressed at all. The chocolate was to fancy for me I guess. If I'm going to pay $8.00 for an Ice Cream cone I would like it to be more spectacular. My son said his shake wasn't as good as the first one. Two people came in and asked for something and they said they were out. I gave this two tries and I won't be back.","Probably the most overrated place I went to on my trip. Many of my friends told me I need to go there for their famous Frozen Hot Chocolate. For all the hype and $11 later, I got the most expensive chocolate milkshake I've ever paid for (and it wasn't even that good). We tried to get seating in the 
Response: very negative
really cool place great selection of ice cream soda's the food was ok but you come here for the ice cream treats they even had hot chocolate for my almost son-in-law he's a little bit crazy. Its connected to a vintage store that you can check out after your cool treats, I will surely be coming back 
Response: neutral
First the fun stuff, this place is all about the theater, with the cupcakes or the ice cream. The product itself? It seemed good, certainly not bad. It's all very rich. And the portions are huge. I had an ice cream sandwich the size of a softball. The kids each had their own sundae, that they couldn
Response: positive
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Last year I heard about this place and took my son here for Easter brunch. So this year I asked where he wanted to go get an afternoon snack. He said he wanted to go here because they had a great milkshake. We got here around 3:00. There was just a few people dining. It looked like they were getting ready for the dinner crowd. I ordered the popsicle that I had heard so much about. They said they were out of them but would give me a vanilla cone and I could put the toppings on it. I was served  two scoops of ice cream in a waffle cone. There were three small bowls with it. In them was chocolate pearls, chocolate sauce and something I couldn't identify. I think it was browned coconut. I wasn't impressed at all. The chocolate was to fancy for me I guess. If I'm going to pay $8.00 for an Ice Cream cone I would like it to be more spectacular. My son said his shake wasn't as good as the first one. Two people came in and asked for something and they said they were out. I gave this two tries and I won't be back.
Response:"
0,Having car problems is already bad enough. Labor was expensive but expected for a franchise. Customer service on the other hand was awful.,"I usually love this place but today I had bad service. The workers and manager were more interested in talking than working and as a result my car took forever while other vehicles came later and were out sooner.  When I mentioned it to the manager he made an excuse and did not care. But he was the 
Response: very negative
I'm so disappointed in this place. The mechanics do good work, but the service writers are a mess. \n\nMy last three visits have all taken 3-4 times longer than quoted because of parts order screw ups.  They even sent me home once after 4 hours because they couldn't finish an oil change, air and fue
Response: negative
I bought a new vehicle and had a few issues that was corrected when brought to managers attention. Terrific sales staff (Charlie and Anthony). I received an excellent price and again, had my issue corrected.  As I waited for modifications to my vehicle, I saw other customers including young customer
Response: positive
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Having car problems is already bad enough. Labor was expensive but expected for a franchise. Customer service on the other hand was awful.
Response: 5 - Very Negative"
0,"I will start by saying that my daughter and I made a special trip to get these bagels fresh in the morning, and I was so disappointed!\n\nFirst of all, weighing in on the bagel debate, I do prefer NY bagels (for which I have also been known to make special pilgrimages).  Montreal's are thinner and somewhat sweet, which is less enjoyable to me.\n\nThat said, some of the dozen bagels sold to me were actually stale and had to be day old.  The best and freshest was probably the sesame.  However, we decided after trying both St. Viateur and Fairmount, that Montreal bagels are not for us.  I think many Americans who have experienced high-quality bagels in NYC might agree.  Frankly, I can even do better at several places in Boston.\n\nMontreal has amazing French food; I guess I don't need it to compete with NY for the Jewish angle.  (I also think Schwartz's is way overrated.)","I was so looking forward to tasting the best of the famous Montreal-style bagels, which turned out to be, sadly, a disappointment. I suppose it is possible that you either like the New York-style bagels or this stuff they sell in Montreal. But I'm starting to think that you either like bagels (in wh
Response: negative
This place completely blows.  If this is the best bagel in Montreal - I'd rather have Lender's frozen bagels in a heartbeat.  There is no debate.  New York bagels completely obliterate this sham of a place. I cannot believe there are positive reviews on this page.  St-Viatuer Bagels are horrible.  L
Response: very negative
For quite some time I believed Fairmont bagel to be my only bagel shop in Montreal.  Boy.....I was wrong.  Sure Fairmont has the longer history and more selection of flavours, but St. Viateur is the real deal folks!  tucked in an area of the Plateau between Avenue de Parc and St Laurent the neighbou
Response: positive
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
I will start by saying that my daughter and I made a special trip to get these bagels fresh in the morning, and I was so disappointed!\n\nFirst of all, weighing in on the bagel debate, I do prefer NY bagels (for which I have also been known to make special pilgrimages).  Montreal's are thinner and somewhat sweet, which is less enjoyable to me.\n\nThat said, some of the dozen bagels sold to me were actually stale and had to be day old.  The best and freshest was probably the sesame.  However, we decided after trying both St. Viateur and Fairmount, that Montreal bagels are not for us.  I think many Americans who have experienced high-quality bagels in NYC might agree.  Frankly, I can even do better at several places in Boston.\n\nMontreal has amazing French food; I guess I don't need it to compete with NY for the Jewish angle.  (I also think Schwartz's is way overrated.)
Response: 5"
