,sentence,label
0,"Seated and forgotten on a Saturday night. Servers looking bored. How about, check you table? Jeez...","Worst customer service ever. We waited for 15 minutes for water and our glasses were never full the entire dinner. There were two other tables so it wasn't a busy night. When the check came we paid and then they brought back a receipt with another amount. When we asked the waiter he said he had forg
Response: negative
Seated quickly despite a full restaurant and lobby. Delicious food. Looking forward for a second visit.
Response: positive
Saturday night at 6pm. Seated immediately. Waited 15 mins and never had anyone come to the table. Not even to serve us water. They seated two tables after us and both were immediately approached by a server. Manager was wandering around, servers were hanging out near the kitchen staff talking and la
Response: very negative
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Seated and forgotten on a Saturday night. Servers looking bored. How about, check you table? Jeez...
Response:  very negative"
0,"I've been to AZ88 for years and taken many friends from out of town. Love the food for the most part, but in the last 2-3 visits their service had been below average. The last time we were there I had two very dirty forks with food stuck in them, and a glass with lipstick. The bacon wrapped water chestnuts have gone down in quality significantly over the years: burned bacon, smaller chestnuts, and dry dry dry. They used to be amazing...\nThe second to last time I took family there, the ac was not working or was set really high, a huge problem in Arizona. With that said, the drinks are still pretty darn good!","I have been to Nolen many times over the years and enjoyed its consistently good food and very nice patio! I dined here last weekend with relatively high expectations and I am sad to admit that the food seems to have gone down a bit since my last visit. \n\nWe decided to share several small plates. 
Response: neutral
Over the past year or so I've noticed a gradual decline at Sardine.  Not sure what the problem is, but they went from consistently great food and great service to inconsistent and overpriced food and mediocre to poor service.  I still love to indulge in the oyster happy hour in Sardine's bright, wel
Response: neutral
I've always quite liked the look of Au Bar but had never been as I'm rarely in that part of town. However, last night I went out with a large group (12) of people who had chosen Au for a meal. I like the green exterior and the leathery/wooden/plants-all-over-the-place interior. The staff were friend
Response: negative
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
I've been to AZ88 for years and taken many friends from out of town. Love the food for the most part, but in the last 2-3 visits their service had been below average. The last time we were there I had two very dirty forks with food stuck in them, and a glass with lipstick. The bacon wrapped water chestnuts have gone down in quality significantly over the years: burned bacon, smaller chestnuts, and dry dry dry. They used to be amazing...\nThe second to last time I took family there, the ac was not working or was set really high, a huge problem in Arizona. With that said, the drinks are still pretty darn good!
Response: 5 - Very Negative"
0,Love this place!  They always have great beers on tap & the lil pig sandwich is plenty of food for lunch or dinner. We take my Dad here when he comes in from KC and he likes the BBQ.,"Having lived off of one of the best Mellow Mushrooms in my college days, I am pretty picky when it comes to any other Mellow location.  Having said that, I still love mellow mushroom, wherever it is but can tell the differences immediately.  The sauce tasted sweeter than I remember but it was still 
Response: positive
Used to be Common House -- and from the inside it's hard to tell what has changed. Lots of TV's for watching sports, including individual ones at the tables. Have 24 beers on tap -- but when we asked the bartender for a recommendation he said he only drank Newcastle so he couldn't make one. However,
Response: negative
There are two main reasons why I frequent  Hillside Spot in Ahwatukee.  One, because it is close to home.  And two, because is the closest location to my house that regularly carries a fairly decent choice of craft beers in my neighborhood.\n\nI've enjoyed bringing my family here, meeting friends he
Response: very negative
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Love this place!  They always have great beers on tap & the lil pig sandwich is plenty of food for lunch or dinner. We take my Dad here when he comes in from KC and he likes the BBQ.
Response: 5 (Very Positive)"
0,"I came here for dimsum with a few friends during lunch. The quality of the food is mediocre compared the legit ones in Hacienta Heights, CA or San Gabriel, CA. My friend and I are hardcore dimsum fans, so we have been to this dimsum a few times, until we decided to change to the one across the street called Phoenix Palace Buffet. \n\nFor some reason, we returned back to C-Fu to try it again, but the service was horrible!! We requested water and tea, and in my water cup and all around it were white residue from a previous mixed drink of another customer. I had already drank half of the iced water and realized there was all over the sides of the cup. I immediately asked for a replacement and even the server was grossed out! They did not do anything to compensate for such a gross encounter, which in the end made everyone at the table lose our appetites. Seriously... traumatized. Definitely not coming back until their service improves!","The food is still good...but the service is atrocious.  We went for dimsum on a late Sunday morning (11am) and the restaurant was 1/4 full.  We asked our server for some tea, hot sauce, hot mustard, soy sauce, and ice water...but he left halfway through our order and we were yelling at him as he was
Response: negative
Came in here on a Wednesday with some friends to grab some dinner after having a few after-work cocktails. Loved the decor of this place, from the flower pot adorned walkway to the wooden table tops inside. The place was only about 30% full so we received a table immediately. \n\nSince we were tryin
Response: neutral
I have mixed feeling about this place. First I will begin with the food and service \n\nFood/Service: I had plans to go out with some friends for a casual dinner and drinks. We made reservations at the reststaurant located inside the bar area of the hotel. When we got there we were seated in the res
Response: negative
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
I came here for dimsum with a few friends during lunch. The quality of the food is mediocre compared the legit ones in Hacienta Heights, CA or San Gabriel, CA. My friend and I are hardcore dimsum fans, so we have been to this dimsum a few times, until we decided to change to the one across the street called Phoenix Palace Buffet. \n\nFor some reason, we returned back to C-Fu to try it again, but the service was horrible!! We requested water and tea, and in my water cup and all around it were white residue from a previous mixed drink of another customer. I had already drank half of the iced water and realized there was all over the sides of the cup. I immediately asked for a replacement and even the server was grossed out! They did not do anything to compensate for such a gross encounter, which in the end made everyone at the table lose our appetites. Seriously... traumatized. Definitely not coming back until their service improves!
Response:  very Negative"
0,"When passing through Phoenix last week, we had dinner here on the recommendation of Yelp. Who knew you could get good British pasties in Tempe?\n\nThe pasties themselves were incredible. I had the bangers and mash, the wife had the chicken tikka masala. We loved each of them, and believe me that one pasty is enough to satisfy a big appetite.\n\nWe were not as huge fans of the fries/chips. Also, the waitress really had no idea about any of the beers on the menu. Since I am not knowledgable about British beer, this led me to order something I didn't really care for. Next time (oh yes, there will be a next time) I'll stick with the Lagunitas IPA.","For the longest time I've had my friend Tiffany tell me all about this sushi bar called Teharu that sits right next to NYPD Pizza, at the intersection of Priest and 48th Street. It seemed like a good place for a fun dinner, and I've always been one to open up my appetite to new places, so I gave in 
Response: positive
This review is for the BUFFET ONLY. Since I was so pleased with my food when I visited last time, I thought about trying the buffet. They had 3 types of chicken; tikka masala, tandoori and something called chicken veduppu(spelling?). I had a small piece of the veddupu chicken and it was really good 
Response: neutral
I ate here this past Friday night for dinner with my girlfriend and three other dining companions.  Before heading here I had looked at the menu online and was excited to see that it was BYOB (no corkage fee) and also loved that there was a dinner entree that was a small sized tasting of everything 
Response: negative
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
When passing through Phoenix last week, we had dinner here on the recommendation of Yelp. Who knew you could get good British pasties in Tempe?\n\nThe pasties themselves were incredible. I had the bangers and mash, the wife had the chicken tikka masala. We loved each of them, and believe me that one pasty is enough to satisfy a big appetite.\n\nWe were not as huge fans of the fries/chips. Also, the waitress really had no idea about any of the beers on the menu. Since I am not knowledgable about British beer, this led me to order something I didn't really care for. Next time (oh yes, there will be a next time) I'll stick with the Lagunitas IPA.
Response:  very positive"
0,"I absolutely love this hotel. Service, rooms, everything is exceptional. \n\nLast there mid December. I won't stay anywhere else.","I absolutely love my hair every time I come to see Niza I leave feeling so beautiful.  He does such a great job and knows what looks good and how to keep my hair healthy. I won't go anywhere else. Forever loyal customer
Response: very positive
Writing a review on a hotel like the MGM Grand is so difficult cause there are so many components - the front desk, casino, rooms, etc. \n\nParking: Beware the walk is forever from the garage to the lobby. Once you get to the lobby you are almost a little dumbfounded by the size of the lobby, hotel,
Response: neutral
Making an appointment online is quick and easy. They'll store your credit card information (if you want) and you can quickly schedule every time. Every time I've walked in they're waiting for me and have everything set up. I've never had to wait for my appointment to get started. The chairs are supe
Response: very positive
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
I absolutely love this hotel. Service, rooms, everything is exceptional. \n\nLast there mid December. I won't stay anywhere else.
Response: 5(Very Positive))"
0,"I had one of the worst experiences of my vegetarian life here. I had been to Johnny Rocket's before and gotten the vegan option so I knew I would be ok going here. I was out with my meat eating sister and my pescatarian husband so I figured this place would be the best for all three of us to get what we want. \n\nWe get in and I ordered a burger that wasn't the Streamliner (1st mistake), and just ordered it with the BOCA burger. The waitress takes our order, my husband also ordered his with a BOCA. \n\nAbout 20 minutes later the food comes out. The patty looks right. I was a little apprehensive and I should have gone with my gut feeling on not eating here this day, but I ignored it. It had been awhile since I had eaten a BOCA patty (over a year), so I THOUGHT it looked right. (2nd mistake)\n\nI start eating it and about half way through it the bill hits our table. It was crowded in there so the waitress must have been trying to get us out of there. So I look at the bill and notice both my husband and my burgers say Turkey substitution. I immediately start to freak out. We call the waitress over and explain to her that we ordered BOCA, why does it say Turkey? She then tells us that it is BOCA it just says turkey. I say, no that doesn't sound right. So she goes to talk to her manager I guess because we never saw her again. The manager comes over to our table and apologizes profusely for what happened. I'm upset because how the hell do you confuse BOCA and Turkey? I mean, really. I know some people might think how did I not know the difference. And I thought that to myself as well, but the truth is it slipped by me even though it shouldn't have. And it hurts me every time I think about it. I will never come to this Johnny Rockets again, if any of them ever again because of this experience. \n\nAll I can say is, if you are vegan or vegetarian, and you go to any of the Johnny Rockets, make sure that your waitress/waiter knows that a BOCA burger isn't meat. Stress that to them. Because obviously they aren't trained to know what the difference is.","I rarely write reviews, good or bad, but I was so shocked by my experience that I had to share it with fellow Yelppers! I am a Vegan, wether it is by choice or because of food allergies is besides the point in my opinion. Firstly, my mom went in to grab a table and no one had come by the table for d
Response: very negative
Had a horrible experience my very first time eating at this restaurant. To start off, we weren't offered drinks the first time the waitress visited us. I noticed there were no condiments at the table such as salt and pepper shakers, and in order to receive them we had to flag down the waitress and a
Response: very negative
With the high reviews I really wanted to love this place. I did and I kept coming back hoping things would change with the customer service and wait time for food but it never did. See the end of my review for why. \n\nThe first time we came for happy hour and got huge slices of fish, very generous.
Response: neutral
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
I had one of the worst experiences of my vegetarian life here. I had been to Johnny Rocket's before and gotten the vegan option so I knew I would be ok going here. I was out with my meat eating sister and my pescatarian husband so I figured this place would be the best for all three of us to get what we want. \n\nWe get in and I ordered a burger that wasn't the Streamliner (1st mistake), and just ordered it with the BOCA burger. The waitress takes our order, my husband also ordered his with a BOCA. \n\nAbout 20 minutes later the food comes out. The patty looks right. I was a little apprehensive and I should have gone with my gut feeling on not eating here this day, but I ignored it. It had been awhile since I had eaten a BOCA patty (over a year), so I THOUGHT it looked right. (2nd mistake)\n\nI start eating it and about half way through it the bill hits our table. It was crowded in there so the waitress must have been trying to get us out of there. So I look at the bill and notice both my husband and my burgers say Turkey substitution. I immediately start to freak out. We call the waitress over and explain to her that we ordered BOCA, why does it say Turkey? She then tells us that it is BOCA it just says turkey. I say, no that doesn't sound right. So she goes to talk to her manager I guess because we never saw her again. The manager comes over to our table and apologizes profusely for what happened. I'm upset because how the hell do you confuse BOCA and Turkey? I mean, really. I know some people might think how did I not know the difference. And I thought that to myself as well, but the truth is it slipped by me even though it shouldn't have. And it hurts me every time I think about it. I will never come to this Johnny Rockets again, if any of them ever again because of this experience. \n\nAll I can say is, if you are vegan or vegetarian, and you go to any of the Johnny Rockets, make sure that your waitress/waiter knows that a BOCA burger isn't meat. Stress that to them. Because obviously they aren't trained to know what the difference is.
Response: 5"
0,"Their soups are GREAT! The service can be iffy sometimes and it is very dark and hot. The employees are kind of a \""grunge\"" crowd. However, last time I went, I got food poisoning. I would say eat there, but the food is the only good part about it. Good selection of beer, wine...not at all.","I don't imagine this being a restaurant that you would go to unless you were a guest at the El Cortez hotel, or happened to be hanging around the hotel casino, got hungry, and decided you wanted to eat diner food.  In short, this place is a downscale version of Denny's.  It's not very fancy, but the
Response: neutral
Delux Burger is owned by the same guy that owns Zen 32 so, after my horrible experience at Zen I did not feel like driving anywhere else so me and my friend walked to delux, burgers are a not really what we were looking for considering we originally wanted sushi, now this is not the first time at De
Response: neutral
I came here because my coworkers were all talking about how good this place was. I also heard that they had shark tacos that my bf really wanted to try. The place is super small and kind of divey. They have a salsa bar for you to enjoy when you first sit down. The strawberry salsa was my favorite. S
Response: positive
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Their soups are GREAT! The service can be iffy sometimes and it is very dark and hot. The employees are kind of a \""grunge\"" crowd. However, last time I went, I got food poisoning. I would say eat there, but the food is the only good part about it. Good selection of beer, wine...not at all.
Response:  Very Negative"
0,"My buddies and I decided to eat here while all of us suffered from hangovers.  The delicious food here will restore your apetite from whatever came back out from the previous night.  The family style is a great way to enjoy the meal.  They provide a lot of food for their prices.\n\nWe started with the potato soup which relly jump started my apetite.  It's rich, creamy, and flavorful.  Next up was the Beef Braciole.  This dish was quite interesting.  The texture was weird yet it was edible (may have been my hangover dulling my senses).  I can't quite remember the name of the next dish, but it was a spicy spaghetti and meat balls, I believe.  The spiciness brought back all my senses and pretty much kicked me out of my intoxicated state.  You can never go wrong with spaghetti and meatballs.  We also had the Rigatoni \""D\"".  The chicken was tender and the protein gave me energy for more partying.  \n\nThey gave us enough food to take back to the hotel and have for dinner.  If you love Italian food and pastas, this place would be a place to stop by.","My wife and I went here with another couple last night.  All of us are very white and very non-Korean so I was concerned about the service we would receive after reading a few reviews on Yelp.  I was actually pleasantly surprised with the service.  Our waiter was very friendly and fast and answered 
Response: positive
I ate here this past Thursday evening with my girlfriend and her friend.  We decided to come here since it was Pittsburgh restaurant week and they were participating with a fixed price $30 3 course meal.  I had made reservations and when I arrived I was greeted with a welcome back and also a welcome
Response: positive
We had a table with a view which I would say makes the experience just that much more memorable!  We started with the Olives, the roasted mushrooms and the Orozo Meatballs. All very tasty, but by far the mushrooms are a must if you enjoy mushrooms. The Meatballs were good, but a little lacking in fl
Response: positive
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
My buddies and I decided to eat here while all of us suffered from hangovers.  The delicious food here will restore your apetite from whatever came back out from the previous night.  The family style is a great way to enjoy the meal.  They provide a lot of food for their prices.\n\nWe started with the potato soup which relly jump started my apetite.  It's rich, creamy, and flavorful.  Next up was the Beef Braciole.  This dish was quite interesting.  The texture was weird yet it was edible (may have been my hangover dulling my senses).  I can't quite remember the name of the next dish, but it was a spicy spaghetti and meat balls, I believe.  The spiciness brought back all my senses and pretty much kicked me out of my intoxicated state.  You can never go wrong with spaghetti and meatballs.  We also had the Rigatoni \""D\"".  The chicken was tender and the protein gave me energy for more partying.  \n\nThey gave us enough food to take back to the hotel and have for dinner.  If you love Italian food and pastas, this place would be a place to stop by.
Response: 5/5 - Very Positive"
0,"Terrible host for events. Charge 10$ to get into show. Standing room only. An had to be the worst sound system ever. Used one speaker from a boom box from the 90's that had to of been blown years ago. An the place didn't turn the a/c on. It's Arizona in the summer time, quit being cheap an turn some a/c on for goodness sakes. Place needs to get with it though charging ten dollars for an armature event an not having proper setup for the guest attending. Won't be back here or recommend this place to anyone.","Beware!! They didn't even deserve a one star.\n This company and leasing managers are racist and treat people like they are nothing. All they want is you to sign on the dotted line and they got you! The 1 bedroom apartment we rented was a fucking DUMP when we moved in. The ceiling fan was ready to f
Response: very negative
True to a 3-star review, I am a-ok by this place. We had wandered by this place late in the day last trip out and there was just nothing we wanted to see. Since our hotel was so close to the place this time around, we thought it was genius to just wake up, go here, and hope to see a cirque show.\n\n
Response: neutral
For the last 3 years, this park has been a huge part of my life. They got a massive staircase here that has exactly 106 steps. You will find me doing sprints up those steps all year round. During the summer I'll do them in 120 degree heat. During the winter I'll still be running up these steps even 
Response: very positive
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Terrible host for events. Charge 10$ to get into show. Standing room only. An had to be the worst sound system ever. Used one speaker from a boom box from the 90's that had to of been blown years ago. An the place didn't turn the a/c on. It's Arizona in the summer time, quit being cheap an turn some a/c on for goodness sakes. Place needs to get with it though charging ten dollars for an armature event an not having proper setup for the guest attending. Won't be back here or recommend this place to anyone.
Response: 5 (Very Negative)"
0,"Came back for dinner on a Sunday night - the place was WAY less crowded then it was when we first visited.  Could be that it was not a popular day to go out to eat, or that the excitement of the grand opening has died down, or it could be that we came during the Steelers/Jets playoff game and everyone was at a bar somewhere.  Whichever.  It was quieter, in a good way.  They have a full bar now, and the TVs were playing the game, not Bollywood movies.\n\nWe got the buffet, which I think was about $10.  They had a pretty good selection of things - several vegetarian offerings (aloo gobi, chana masala, potatoes in spinach, paneer in tomato sauce), and chicken tikka masala, tandoor chicken, goat biryani, spicy chicken wings, and various other things.  Also two soups, a little salad area, a handful of condiments/chutneys, and a few sweet dessert-ish things.  And naan.\n\nEverything was pretty good - on the lukewarm side, as per usual for a buffet, but I appreciated the wide variety of options.  It was a good deal for the price.  Still, I think the quality (and temperature) of the food is higher when you order off the menu.  Nothing wowed me enough to bump them up to a four-star review.  it was standard Indian buffet fare - tasty, well-priced, all the usual suspects.  But next time I want to get the more creative and spicy options that aren't on the buffet line!","When my coworkers told me that Coriander had finally opened, I knew what my boyfriend and I were having for dinner!  We came in on a Friday night, about a week after they had opened.  We were seated immediately, even though the place was really very crowded!  Clearly, everyone is jazzed about an Ind
Response: neutral
Not long after you arrive in Vegas.... you'll start seeing the signs. \n\nThe Buffet of Buffets. Fairly epic looking on the poster. Piqued my curiosity. \n\nThen a bit later you'll see another sign or maybe something in a magazine.\n\nDecided to go for it, seemed like a lot of options and from the p
Response: positive
This review is for the BUFFET ONLY. Since I was so pleased with my food when I visited last time, I thought about trying the buffet. They had 3 types of chicken; tikka masala, tandoori and something called chicken veduppu(spelling?). I had a small piece of the veddupu chicken and it was really good 
Response: neutral
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Came back for dinner on a Sunday night - the place was WAY less crowded then it was when we first visited.  Could be that it was not a popular day to go out to eat, or that the excitement of the grand opening has died down, or it could be that we came during the Steelers/Jets playoff game and everyone was at a bar somewhere.  Whichever.  It was quieter, in a good way.  They have a full bar now, and the TVs were playing the game, not Bollywood movies.\n\nWe got the buffet, which I think was about $10.  They had a pretty good selection of things - several vegetarian offerings (aloo gobi, chana masala, potatoes in spinach, paneer in tomato sauce), and chicken tikka masala, tandoor chicken, goat biryani, spicy chicken wings, and various other things.  Also two soups, a little salad area, a handful of condiments/chutneys, and a few sweet dessert-ish things.  And naan.\n\nEverything was pretty good - on the lukewarm side, as per usual for a buffet, but I appreciated the wide variety of options.  It was a good deal for the price.  Still, I think the quality (and temperature) of the food is higher when you order off the menu.  Nothing wowed me enough to bump them up to a four-star review.  it was standard Indian buffet fare - tasty, well-priced, all the usual suspects.  But next time I want to get the more creative and spicy options that aren't on the buffet line!
Response: 4 stars"
0,"I love, love, love Tokyo Lobby!  I go there at least once a week for lunch or dinner.  It is a little jewel in a strip mall that I though was my little secret :)\n\nThe restaurant was introduced to us about 2 years ago through a friend's ex, but that's another story.  At that time it was in a much smaller space, but within the last year they have relocated to a much nicer location.  \n\nThe sushi is phenomenal!  The best I have had in the valley, and I have tried many.  The rolls are to die for - large, flavorful, fresh and they never skimp on portion size or taste.  The staff is attentive and friendly.  Good sake, many flavors and sake bombers - hey why not? \n\nMust try: baby lobster roll, crunch roll, monkey brains and heart attack\n\n(mmmm...i'm salivating just thinking about it!)","While I'm a sushi fan, my husband is a sushi FIEND - we made biweekly trips to his favorite haunt in NYC (Monster Sushi) and if he was on his own for dinner, I could always count on him to be there for a bite.  After relocating to Phoenix, he'd been jonesing hardcore for non-commercial, non-fussy su
Response: positive
Edible... that's how I'll describe this food. I ate it - cleaned my plate even. I had a lunch special which was a half-salad and a slice. The slice was a \""runt\"" as the waiter described it and swore most slices were larger - he then brought out a second \""runt\"" for half price to make up for the sm
Response: negative
I've only been here twice in the years I've lived here, and last night I was walking through on my way to El Segundo Sol.  \n\nThere are a couple of place of note for me--the Apple Store which is fun just to go in and look.  The free wifi is always nice if you need it.  My other spot of note is the 
Response: neutral
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
I love, love, love Tokyo Lobby!  I go there at least once a week for lunch or dinner.  It is a little jewel in a strip mall that I though was my little secret :)\n\nThe restaurant was introduced to us about 2 years ago through a friend's ex, but that's another story.  At that time it was in a much smaller space, but within the last year they have relocated to a much nicer location.  \n\nThe sushi is phenomenal!  The best I have had in the valley, and I have tried many.  The rolls are to die for - large, flavorful, fresh and they never skimp on portion size or taste.  The staff is attentive and friendly.  Good sake, many flavors and sake bombers - hey why not? \n\nMust try: baby lobster roll, crunch roll, monkey brains and heart attack\n\n(mmmm...i'm salivating just thinking about it!)
Response: 5"
0,"Coming here was a last minute decision due to Firefly's long wait. I was told that this place was great and it was just like Yardhouse, BJ's, and Chicago Brewing Co. This made me excited because I love all of those places.\n\nOnce we were seated, I realized that all the tables were so close together even though the restaurant wasn't even packed. Generally, I like the brewhouse feel. I was so excited to try the housemade root beer here. It's funny because I usually hate root beer but after trying Chicago Brewing Co.'s housemade stuff, I am so intrigued to try housemade root beer. To my disappointment, all of their drinks tasted like heavy syrup in each one. We got Strawberry Lemonade, Peach Iced Tea, and Homeade Root Beer. All of them were vigorously stirred and still tasted way too sweet. We ordered Tapas for appetizers. You can never really go wrong with Olive Tapenade and that's what I stuck with. It was good. For food, there was steak tacos, some flatbread stuff?, and veggie pizza. According to my friend, steak tacos were meh. Flatbread had no flavor. Veggie pizza was decent. Service was also somewhat lacking and irritatingly slow for how NOT busy it was. \n\nToo bad that this place wasn't that great. I really wanted to like it. Apparently, this place used to be banging every night before Yardhouse came around.","Let me start off by saying how sad I am that I'm not giving this place 5 stars because I really wanted to do so. Been wanting to try it so purchased the Groupon & went there in between classes.\n\nThe prices could be comparable to Chipotle & Zabas so I thought portions would be quite the same but I 
Response: neutral
I'm pretty sure it's safe to say I had the best sandwich ever at this place. I had the Reuben and man was it good! My boyfriend and I were visiting AZ for Spring Training and he found this little gem on Yelp and we decided to stop in for lunch. I can't describe how delicious my sandwich was. My boyf
Response: neutral
The only reason I know about this place is because a groupon was offered a few months back. I used to live in this area of Tempe but never noticed this place before, even though its in a pretty big building. I was expecting it to be in like a strip mall and a smaller space. I looked at the menu befo
Response: negative
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Coming here was a last minute decision due to Firefly's long wait. I was told that this place was great and it was just like Yardhouse, BJ's, and Chicago Brewing Co. This made me excited because I love all of those places.\n\nOnce we were seated, I realized that all the tables were so close together even though the restaurant wasn't even packed. Generally, I like the brewhouse feel. I was so excited to try the housemade root beer here. It's funny because I usually hate root beer but after trying Chicago Brewing Co.'s housemade stuff, I am so intrigued to try housemade root beer. To my disappointment, all of their drinks tasted like heavy syrup in each one. We got Strawberry Lemonade, Peach Iced Tea, and Homeade Root Beer. All of them were vigorously stirred and still tasted way too sweet. We ordered Tapas for appetizers. You can never really go wrong with Olive Tapenade and that's what I stuck with. It was good. For food, there was steak tacos, some flatbread stuff?, and veggie pizza. According to my friend, steak tacos were meh. Flatbread had no flavor. Veggie pizza was decent. Service was also somewhat lacking and irritatingly slow for how NOT busy it was. \n\nToo bad that this place wasn't that great. I really wanted to like it. Apparently, this place used to be banging every night before Yardhouse came around.
Response:  very negative"
0,"OK, cheap pizza, but nothing special. I was encouraged when I walked in, but the bland pizza and very mediocre service probably won't have us going back. We ordered 5 pizzas and they yelled out our name over about 10 minutes. Would be nice to have everyone eat at once...that's not \""wicked fast\"" IMO. Lots if work to do to rival Sauce.","Pleasantly surprised. I've eaten at metro pizza before in town so I knew what to expect when it came to the food. When I say I was surprised it is because we went on their second day they were open and everything was spot on. Normally going in the first week a place is open you kind of have to expec
Response: very positive
I don't understand how this place gets a 4 to 5 star. I was really not impressed and probably won't be back. Went to the Rock N Roll Wine on Thursdays night and decided to go a bit early to have dinner with my husband. He ordered the Lo Mein which had good flavors, but the noodles were over cooked. 
Response: neutral
The thing I liked most about this place was the choice of beers.  Other than that it was nothing special.  My boyfriend and I shared a mushroom and sausage pizza and each of us got a side salad as well.  The salad tasted like the ones that you buy in the pre-mixed bags, flavorless and too wet.  The 
Response: negative
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
OK, cheap pizza, but nothing special. I was encouraged when I walked in, but the bland pizza and very mediocre service probably won't have us going back. We ordered 5 pizzas and they yelled out our name over about 10 minutes. Would be nice to have everyone eat at once...that's not \""wicked fast\"" IMO. Lots if work to do to rival Sauce.
Response:"
0,"It's my first time watching a movie here and it's pretty nice. \n\nThe seats are comfy and there's decent leg room. The picture quality and sound is fluid.\n\nWhat more can you really want in a theater? \n\nI used the automated machine to do my tickets and I was happy to see that they just started making a few of their theaters reserved seating. I liked this feature of Arclight in LA since I always had preferred seating and didn't have to wait an hour for some of the top flicks to get a decent seat. The movie we were watching didn't have a time close enough for a reserved seats showing, but it's definitely something to consider in the future. Now if they would only start doing certain viewings no kids or no teens, and alcohol served I might start going to theaters out here more often. \n\nSo far though, I think I'll come back for the comfy reserved seating on popular movies over going to a smaller theater closer to home.","Ok - so I had high hopes for this place. Sounded cool and looked good online. I've become a fan of the higher end theaters so thought this would be similar - WRONG!\n\nI like the idea of reserved seating - no need to rush to get your seats - that's a plus and they offer that. They also offer food se
Response: negative
First off, when I tell my friends that I'm going to the movies at the Harkins Christown, they look at me like I'm insane. NO, peeps, it is NOT old scary Christown theater that used to be on 19th Avenue. This new Harkins is located on the \""back side\"" of the Mall close to the Wal-Mart. I found that 
Response: positive
Came here during a recent theater rent-out by my employer who booked the place to go over company slides and watch a private movie screening, so I didn't actually pay anything, my employer did, but I've heard about iPic's normal prices. \n\nThe photos are legit. This place looks like a moderately mi
Response: neutral
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
It's my first time watching a movie here and it's pretty nice. \n\nThe seats are comfy and there's decent leg room. The picture quality and sound is fluid.\n\nWhat more can you really want in a theater? \n\nI used the automated machine to do my tickets and I was happy to see that they just started making a few of their theaters reserved seating. I liked this feature of Arclight in LA since I always had preferred seating and didn't have to wait an hour for some of the top flicks to get a decent seat. The movie we were watching didn't have a time close enough for a reserved seats showing, but it's definitely something to consider in the future. Now if they would only start doing certain viewings no kids or no teens, and alcohol served I might start going to theaters out here more often. \n\nSo far though, I think I'll come back for the comfy reserved seating on popular movies over going to a smaller theater closer to home.
Response:  positives"
