,prompt,label
0,"Context: Putting aside the sound , I found the vent near her window , which she daily looked out upon to stalk the postman 's arrival . Awaiting the mail was another one of her routine activities . My dad walked in , as he always does . "" Did you find it ?
Question: Why might waiting for the mail be her daily routines ?
Options:
0.None of the above choices .
1.It might be because she does have better things to do .
2.It might be because she does n't have anything better to do .
3.It might be because she does have time to kill doing other things .
","Context: A girl I dated for about 2 months left something of hers at my place . She broke up with me since then and I let her know that she had left it at my place . My question is should I mail it back to her or meet her in person to give her the stuff ?
Question: Why does the writer want to give the item back to the girl ?
Options:
0.None of the above choices .
1.Because he wants to meet her in person .
2.Because it 's the right thing to do .
3.Because he enjoys sending things in the mail .

Response: 2
Context: Oh . And yeah , since Linn came with these things ( now i am thinking of the book mainly because she just borrowed it to me before asking and i felt really great after knowing that ) i came to think that i have the best friends in the world . I mean , Jeanette came with vitamines for me yesterday just because she wanted me to feel better ( and kleenex . ) Linn came with presents from her trip and the book , and Stine sent me something in the mail .
Question: What ailment does the author suffer from ?
Options:
0.They have a cold .
1.They have a hangnail .
2.None of the above choices .
3.They have a sunburn .

Response: 0
Context: She felt as though she was in great contradiction , and ran many men off in her life because she assumed all men were alike . Until she met her husband . The rest of the article goes to describe how he values her passions , listens to her , and challenges her daily . The point the author was making was that most people assume that just because a woman may be a "" feminist "" that she does not want to be in a relationship , much less one where the man is a gentleman and takes care of a woman .
Question: What can be said about the woman in this post ?
Options:
0.She is an incredibly strong and independent woman who might scare some weak men .
1.None of the above choices .
2.The woman is a faux feminist who wants her cake and eat it too .
3.The woman wants to control everything in her universe and will run men off easily .

Response: 0
Choose the correct response: 0, 1, 2, or 3
Context: Putting aside the sound , I found the vent near her window , which she daily looked out upon to stalk the postman 's arrival . Awaiting the mail was another one of her routine activities . My dad walked in , as he always does . "" Did you find it ?
Question: Why might waiting for the mail be her daily routines ?
Options:
0.None of the above choices .
1.It might be because she does have better things to do .
2.It might be because she does n't have anything better to do .
3.It might be because she does have time to kill doing other things .

Response: 2"
0,"Context: The bridge is 140 m long and 70 m high . It can support over 1300 people ! We learned about the pioneer history of the area , took pictures with the totem poles , spoke with Aboriginal artists and then walked across the bridge .
Question: What might happen during your visit to that area ?
Options:
0.None of the above choices .
1.We would interact with people of the arts .
2.We would check out some of the people in the area .
3.We would interact with the people who made the totem poles .
","Context: This morning we made it to the ship , which is in port until Wednesday . We unpacked much of our science gear , got some of it set up , and of course spent time arguing with the instruments and the computer that controls them . We also loaded food onto the ship .
Question: What may be the type of work were are in ?
Options:
0.None of the above choices .
1.We are chefs who deliver and cook the food for the passengers .
2.We are scientists running some tests on the ship .
3.We are robotic assistants who work in tandem with the computer .

Response: 2
Context: My wife and I had a week to kill so we took off from Northport ( where we did a weekend wine tour along the Leelanau ) and spent a week in the UP . Having grown up in the Grand Rapids area , I have been to the UP only for St. Ignace car shows and the Soo Locks to see ship pass by . I was AMAZED at some of the cities we stayed in , in particular Marquette and Houghton . Marquette was much larger than I had expected , and the old architecture rivals any cities in the lower half of our state ( in terms of quality ) .
Question: What may happen during our week long trip ?
Options:
0.We would go watch the car show .
1.We would cancel our time in Marquette .
2.None of the above choices .
3.We would enjoy amazing sites and wines .

Response: 3
Context: Okay , the truth is we really did have more to post about this weekend , but of course I managed to forget the camera , or forgot to take pictures . On Saturday we got a visit from my father in law , Kim . He is still in Utah visiting and is currently in the Salt Lake area where Sarah is having volleyball games .
Question: What may have happened if they had their camera ?
Options:
0.None of the above choices .
1.They would have taken photos of the volleyball game .
2.They would have given the camera to their father in law .
3.They would have shared photos that they took .

Response: 3
Choose the correct response: 0, 1, 2, or 3
Context: The bridge is 140 m long and 70 m high . It can support over 1300 people ! We learned about the pioneer history of the area , took pictures with the totem poles , spoke with Aboriginal artists and then walked across the bridge .
Question: What might happen during your visit to that area ?
Options:
0.None of the above choices .
1.We would interact with people of the arts .
2.We would check out some of the people in the area .
3.We would interact with the people who made the totem poles .

Response: 2"
0,"Context: We had such an amazing night last night . My parents and Ric 's parents had arranged a meal for us at Chiquito 's to celebrate graduating which we had been planning for about 4 weeks . There was me , Ric , my Mum and Dad , Ric 's Mum and Fred , Ric 's sister and her boyfriend , my brother and Dave .
Question: What can be concluded about what it meant for us to graduate ?
Options:
0.It must have meant an OK deal as they have spent some time planning it .
1.It must have meant a great deal as they have spent 4 week planning it .
2.None of the above choices .
3.It must have meant a minor deal as they have spent any time planning it .
","Context: Leaving our friends , the city , the life we ' ve spent the past 7 years building will be incredibly difficult but right now we are so swamped with planning that I have n't had the time to dwell on it . We put our house on the market 4 weeks ago , sure that in this market we were in for a 6 - 9 month wait for an acceptable offer and also bracing ourselves to eat some money . Zoom ahead to a whole 3 DAYS LATER and we have not only an offer but one where we wo n't end up living in my parents basement .
Question: What may be a fact about their situation ?
Options:
0.They spent too much on their home .
1.They are moving to a new city .
2.They are having problems selling their home .
3.None of the above choices .

Response: 1
Context: Leaving our friends , the city , the life we ' ve spent the past 7 years building will be incredibly difficult but right now we are so swamped with planning that I have n't had the time to dwell on it . We put our house on the market 4 weeks ago , sure that in this market we were in for a 6 - 9 month wait for an acceptable offer and also bracing ourselves to eat some money . Zoom ahead to a whole 3 DAYS LATER and we have not only an offer but one where we wo n't end up living in my parents basement .
Question: What may be a fact about their situation ?
Options:
0.None of the above choices .
1.They are having problems selling their home .
2.They spent too much on their home .
3.They are moving out of their home .

Response: 3
Context: The week spent in St Andrews with the choir for graduations has been absolutely amazing . Since the choir was singing , we were given free New Hall accommodation and food , and free wine , carrot cake , sandwiches and small treats at the garden parties , which were also free . This meant that after the garden parties it was very difficult to get the mildly tipsy choir to sing , let alone manage a concert which we attempted on Wednesday night . On the other hand , no matter how badly the services / ceremonies / concerts seemed to go , we were heavily complimented for our work . Our "" work "" tended to consist of a few hours rehearsal before every service in which we rehearsed an anthem , two hymns , and 4 songs for the graduations .
Question: Why was it difficult to get the choir to sing ?
Options:
0.None of the above choices .
1.They were stuffed with food .
2.They did not get graduation gifts .
3.They had to go to a rehearsal .

Response: 1
Choose the correct response: 0, 1, 2, or 3
Context: We had such an amazing night last night . My parents and Ric 's parents had arranged a meal for us at Chiquito 's to celebrate graduating which we had been planning for about 4 weeks . There was me , Ric , my Mum and Dad , Ric 's Mum and Fred , Ric 's sister and her boyfriend , my brother and Dave .
Question: What can be concluded about what it meant for us to graduate ?
Options:
0.It must have meant an OK deal as they have spent some time planning it .
1.It must have meant a great deal as they have spent 4 week planning it .
2.None of the above choices .
3.It must have meant a minor deal as they have spent any time planning it .

Response: 1"
0,"Context: It 's one 's tangible representation to others . You need not be gorgeous to look good . I guess the effort to be clean , healthy and to carry a positive outlook is enough to exude the look that you are taking care of yourself . Some work their tushies off the gym to get Madonna muscles , stone abs and rock - hard butts . I admire women who have the patience to sweat it all out just to achieve their desired shape .
Question: What might be true about the narrator ?
Options:
0.They do not have the patience to sweat it all out
1.None of the above choices .
2.They spend many hours at the gym
3.They have the patience to sweat it all out
","Context: I ' m actually baking my own bread today ! O_O I ca n't believe I actually had the time and the patience to do it . It 's rising now , I 'll probably start baking it in about 30 minutes . I 'll post pictures when it 's done .
Question: Which of the following is true of the narrator ?
Options:
0.It takes 30 mins to bake .
1.They normally have the patience .
2.They spend a lot of time baking .
3.They are waiting to heat it up .

Response: 3
Context: I ' m actually baking my own bread today ! O_O I ca n't believe I actually had the time and the patience to do it . It 's rising now , I 'll probably start baking it in about 30 minutes . I 'll post pictures when it 's done .
Question: Which of the following is true of the narrator ?
Options:
0.It takes 30 mins to bake .
1.They spend a lot of time baking .
2.They are making food you slice .
3.They normally have the patience .

Response: 2
Context: If you ca n't grow up and realize that not everything is about you , you might learn something . The more I seemed to care the less it actually really matter . Then the more I realized that it did n't really matter , the more you seemed to care . You confuse me and have no right at all to do so . But the truth of the matter is , I like to watch you scramble . The shocked look in your face was priceless .
Question: Why is the narrator ranting like this ?
Options:
0.None of the above choices .
1.They seem to be discussing a parent .
2.They seem to be discussing a politician .
3.They seem to be discussing an old flame .

Response: 3
Choose the correct response: 0, 1, 2, or 3
Context: It 's one 's tangible representation to others . You need not be gorgeous to look good . I guess the effort to be clean , healthy and to carry a positive outlook is enough to exude the look that you are taking care of yourself . Some work their tushies off the gym to get Madonna muscles , stone abs and rock - hard butts . I admire women who have the patience to sweat it all out just to achieve their desired shape .
Question: What might be true about the narrator ?
Options:
0.They do not have the patience to sweat it all out
1.None of the above choices .
2.They spend many hours at the gym
3.They have the patience to sweat it all out

Response: 3"
0,"Context: Plus Hector brought along a box , tightly sealed ready to be mailed . The question the other occupants had was why wait to mail it in Montreal . It looked suspicious and small white smoke floated in the air after you tapped . Tim became suspicious that he was going to meet another of Hector 's South American friends in another garage .
Question: Does Tim want to meet more of Hectors South American friends ?
Options:
0.Tim finds Hectors behavior strange and does not want to meet more people like him ,
1.Tim likes Hector and wants to find out more about him and his culture .
2.Tim is eager to expand cultural horizons and likes to meet people from South America .
3.None of the above choices .
","Context: This was their first exposure to the Maori , and it is such a great culture . The next day , we took a plane to Queenstown , my first time in the South Island . The North Island has more people , and I swear the South Island had most of the sheep . It 's where most of the quintessential New Zealand views happen .
Question: What may be the reason we took a plane to the South Island ?
Options:
0.It 's the only way to get to where the Maori people live .
1.The only other way to get there is a sheep boat .
2.None of the above choices .
3.It was the quickest way to get from place to place .

Response: 3
Context: Then , I 'd have two problems . Anyhow , he got sick . I was n't that concerned because Nipper does this every now and again . I do n't know why and neither does my vet ... Late this evening , he had diarrhea in his pen .
Question: Why does the speaker refer to Nipper getting sick as one of two problems ?
Options:
0.None of the above choices .
1.She is going to take the dog with her on a trip to South America but ca n't do it if the dog is sick
2.She wants him to feel better , and it will also be costly to help him recuperate
3.She is going to sell the dog soon to pay the bills and needs his health to be in good shape

Response: 2
Context: [ Just slightly more than 24 hours]By the time you read this post , Japanese artist Shigeru Ban would have boarded and left Singapore on a jet plane . When I was first asked to get Ban 's schedule from the Exhibitions team , everything was pretty hush hush . Apparently , Ban is akin to A - lister artistes at MediaCorp and it would be a pleasure to meet him . So when I finally heard that he was going to be here this weekend , I asked for the schedule once again . And I got it . Ban , the artist of the Containart Pavilion , arrived here last evening .
Question: Why is it so hard to get a schedule for Ban ?
Options:
0.None of the above choices .
1.Ban can not be bothered to meet with other people .
2.Ban is very desireable to others and is treated like a rock star .
3.Ban does not want to meet anyone while on his trip .

Response: 2
Choose the correct response: 0, 1, 2, or 3
Context: Plus Hector brought along a box , tightly sealed ready to be mailed . The question the other occupants had was why wait to mail it in Montreal . It looked suspicious and small white smoke floated in the air after you tapped . Tim became suspicious that he was going to meet another of Hector 's South American friends in another garage .
Question: Does Tim want to meet more of Hectors South American friends ?
Options:
0.Tim finds Hectors behavior strange and does not want to meet more people like him ,
1.Tim likes Hector and wants to find out more about him and his culture .
2.Tim is eager to expand cultural horizons and likes to meet people from South America .
3.None of the above choices .

Response: 1"
0,"Context: Plus Hector brought along a box , tightly sealed ready to be mailed . The question the other occupants had was why wait to mail it in Montreal . It looked suspicious and small white smoke floated in the air after you tapped . Tim became suspicious that he was going to meet another of Hector 's South American friends in another garage .
Question: Does Tim want to meet more of Hectors South American friends ?
Options:
0.Hector displays troubling behavior and Tim does not want to meet   people acting the same .
1.None of the above choices .
2.Tim likes Hector and wants to find out more about him and his culture .
3.Tim is eager to expand cultural horizons and likes to meet people from South America .
","Context: This was their first exposure to the Maori , and it is such a great culture . The next day , we took a plane to Queenstown , my first time in the South Island . The North Island has more people , and I swear the South Island had most of the sheep . It 's where most of the quintessential New Zealand views happen .
Question: What may be the reason we took a plane to the South Island ?
Options:
0.It 's the only way to get to where the Maori people live .
1.The only other way to get there is a sheep boat .
2.None of the above choices .
3.It was the quickest way to get from place to place .

Response: 3
Context: Then , I 'd have two problems . Anyhow , he got sick . I was n't that concerned because Nipper does this every now and again . I do n't know why and neither does my vet ... Late this evening , he had diarrhea in his pen .
Question: Why does the speaker refer to Nipper getting sick as one of two problems ?
Options:
0.None of the above choices .
1.She is going to take the dog with her on a trip to South America but ca n't do it if the dog is sick
2.She wants him to feel better , and it will also be costly to help him recuperate
3.She is going to sell the dog soon to pay the bills and needs his health to be in good shape

Response: 2
Context: Blogging has once again brought people who know each other through only their words and their journeys , nearly halfway across the US to meet one another ! I was totally stoked when last month I got a message from my blogging buddy Pam . She was making a trek here to Virginia to visit with family and friends , and was kind enough to think of Karen and myself when planning her journey ! Karen and I were so totally excited to be able to meet Pam in person , because not only is she a fellow triplet Mom , but she 's also an accomplished blogger , AND super cool .
Question: What may be the reason I blog ?
Options:
0.I want to meet Pam .
1.I love to travel across the US .
2.I love to share my life journey with writing .
3.None of the above choices .

Response: 2
Choose the correct response: 0, 1, 2, or 3
Context: Plus Hector brought along a box , tightly sealed ready to be mailed . The question the other occupants had was why wait to mail it in Montreal . It looked suspicious and small white smoke floated in the air after you tapped . Tim became suspicious that he was going to meet another of Hector 's South American friends in another garage .
Question: Does Tim want to meet more of Hectors South American friends ?
Options:
0.Hector displays troubling behavior and Tim does not want to meet   people acting the same .
1.None of the above choices .
2.Tim likes Hector and wants to find out more about him and his culture .
3.Tim is eager to expand cultural horizons and likes to meet people from South America .

Response: 2"
0,"Context: Middle Welsh is also proving to be pretty interesting , and Old Irish 3 needs a little more time before I can say yea or nee . Though , I mean , I think I ' m going to enjoy it . Otherwise , we finally had our hot water heater replaced . I ' m so incredibly glad about that .
Question: Why might have we replaced our water heater ?
Options:
0.Because the water heater might have been working good enough .
1.None of the above choices .
2.Because the water heater might have been broken though good enough .
3.Because the water heater might have been good enough .
","Context: As a result of two years of hard service on awful roads , the tie - rod ends and front shocks needed replacing when I got the car back in ' 06 . Beyond that , it 's needed front rotors , pads all around , and a water pump . I ' m pretty good about oil changes every 3 - 4 K , and while the water pump was out I asked for a fresh serpentine belt .
Question: What might be the reason I asked for a new serpentine belt ?
Options:
0.Because the belt needs to be removed before the rotor is replaced .
1.None of the above choices .
2.Because the water pump needs to be removed before shocks are removed .
3.Because the water pump needs to be removed before replacing the rotor .

Response: 1
Context: I was n't real impressed with our hotel . It 's the only hotel where Ihad real problems with the hot water . It took forever for the water at thesink to get hot , and the water in the shower seemed to run out . It wasreally strange .
Question: What caused the hotel to have hot water problems ?
Options:
0.None of the above choices .
1.The hotel is currently upgrading its water heater .
2.The hotel lacked a sufficiently sized water heater .
3.The hotels pipes are not well insulated .

Response: 2
Context: I ' m freezing and i should n't be freezing in August ! Going to put my dressing gown on soon for some warmth i think and snuggle down to watch the soaps . It 's been really depressing weather , i ' m just glad i have my holiday to look forward to .
Question: Why is the narrator surprised by the cold feeling they have ?
Options:
0.It means their heater is broken .
1.None of the above choices .
2.It 's a warm period of the year .
3.Their heater should be working .

Response: 2
Choose the correct response: 0, 1, 2, or 3
Context: Middle Welsh is also proving to be pretty interesting , and Old Irish 3 needs a little more time before I can say yea or nee . Though , I mean , I think I ' m going to enjoy it . Otherwise , we finally had our hot water heater replaced . I ' m so incredibly glad about that .
Question: Why might have we replaced our water heater ?
Options:
0.Because the water heater might have been working good enough .
1.None of the above choices .
2.Because the water heater might have been broken though good enough .
3.Because the water heater might have been good enough .

Response: 2"
0,"Context: Los Angeles Home Remodeling are most popular for Kitchen Remodeling and Bath Remodel . Landscape Design LA is also important in increasing Home Values . So when you take that fateful step of deciding to sell your home , do n't worry .
Question: Why might the narrator believe remodeling and landscaping is important ?
Options:
0.The narrator might believe the remodeling and landscaping can raise the value of your home .
1.The narrator might believe the remodeling and landscaping can lower the value of your home .
2.The narrator might believe the remodeling will lower the value of your home but the landscaping can lower it .
3.The narrator might believe the remodeling can raise the value of your home while the landscaping wo n't .
","Context: What is nice is that the family room is starting to shape up . We have our old dining room table in there and I am getting ready to reupholster the chairs in some very durable , very cool fabric . The table has a giant , custom piece of glass fitted to the top of it so the kids can paint , glue , melt wax , start small fires or whatever the hell they want to do and not only do I care less about the table , it is unlikely with the big piece of glass on it to suffer any injury anyway .
Question: Why is the narrator buying so much new furniture ?
Options:
0.None of the above choices .
1.The narrator is repairing a damaged home .
2.The narrator is buying their first house .
3.The narrator is remodeling .

Response: 3
Context: She also said she 'd love to see them in concert again . I bought the first CD again because I ca n't find ours at home , and "" Something Beautiful "" . While it 's a little more expensive than getting the CD 's at Boarders or Best Buy , I like to buy a band 's CDs at the concert . At least that way there 's a better chance of the band getting more of the money than a ' box ' store .
Question: Why might I want to band to get more of the money than the box stores ?
Options:
0.Because I value the store 's efforts and want to reward the band .
1.Because I value the store 's efforts and want to reward them .
2.Because I value the band 's efforts and want to reward the store .
3.Because I value the band 's efforts and want to reward them .

Response: 3
Context: Gorgeous Cavalier King Charles Spaniel Girl Puppy . She has been lovingly home reared and can be seen with mum . She is used to children and cats and has been regularly wormed and had preventative flea treatment ( frontline ) . She has also been health checked by my vet .
Question: What is the purpose of listing things like lovingly home reared and showing a photo of the puppy ?
Options:
0.It is to sell the dog and describe it to someone who might buy .
1.It is a dating website .
2.It is a way to share photos of your favorite things .
3.None of the above choices .

Response: 0
Choose the correct response: 0, 1, 2, or 3
Context: Los Angeles Home Remodeling are most popular for Kitchen Remodeling and Bath Remodel . Landscape Design LA is also important in increasing Home Values . So when you take that fateful step of deciding to sell your home , do n't worry .
Question: Why might the narrator believe remodeling and landscaping is important ?
Options:
0.The narrator might believe the remodeling and landscaping can raise the value of your home .
1.The narrator might believe the remodeling and landscaping can lower the value of your home .
2.The narrator might believe the remodeling will lower the value of your home but the landscaping can lower it .
3.The narrator might believe the remodeling can raise the value of your home while the landscaping wo n't .

Response: 0"
0,"Context: Rossi had his first massage on Sunday . I had gotten my haircut a few days prior and remembered to make him an appointment . He got a 90 minute deep tissue massage - an unfortunately better late than never birthday present . :) I worked 3 nights in a row from Sat - Mon and am off until next Monday .
Question: Why might I have made the appointment for Rossi late ?
Options:
0.I might not have had a time slot open for me to get a massage for my birthday .
1.None of the above choices .
2.I might not have had a time slot open for him to get a massage for his birthday .
3.I might not have had a time slot open for him to get a massage for my birthday .
","Context: It turned out to be Channing who gave me a quick rub before more kids bugged him to sign their stuff . Not fair , I clearly need a massage more than they need autographs . Other than my pleasant , albeit brief , massage time today , it was remarkably boring . I did more deliveries , saw the old man in his stall , walked to the Bread Basket for soup , sat in the booth since there was nothing to do and had to shoot the paddock for the feature and then get back to the office to switch cameras and then do the turn .
Question: Why did I walk to Bread basket ?
Options:
0.I walked there to get bread and basket .
1.I walked there because I was so busy .
2.None of the above choices .
3.I walked there because I was in a hurry .

Response: 2
Context: I told her at the end of the massage that she really needs longer than the 50min Swedish massage that we give in the Clinic . She really needs at least 90min at least . She asked for my number and said that maybe I could come over and give her and her daughter a massage .
Question: What may happen after she calls me ?
Options:
0.None of the above choices .
1.I may get a massage with her .
2.I may get to work outside the Clinic .
3.I may work a lot less than before .

Response: 2
Context: It turned out to be Channing who gave me a quick rub before more kids bugged him to sign their stuff . Not fair , I clearly need a massage more than they need autographs . Other than my pleasant , albeit brief , massage time today , it was remarkably boring . I did more deliveries , saw the old man in his stall , walked to the Bread Basket for soup , sat in the booth since there was nothing to do and had to shoot the paddock for the feature and then get back to the office to switch cameras and then do the turn .
Question: Why did I walk to Bread basket ?
Options:
0.None of the above choices .
1.I walked there because I was so busy .
2.I walked there because there was not much to do .
3.I walked there to get bread and basket .

Response: 2
Choose the correct response: 0, 1, 2, or 3
Context: Rossi had his first massage on Sunday . I had gotten my haircut a few days prior and remembered to make him an appointment . He got a 90 minute deep tissue massage - an unfortunately better late than never birthday present . :) I worked 3 nights in a row from Sat - Mon and am off until next Monday .
Question: Why might I have made the appointment for Rossi late ?
Options:
0.I might not have had a time slot open for me to get a massage for my birthday .
1.None of the above choices .
2.I might not have had a time slot open for him to get a massage for his birthday .
3.I might not have had a time slot open for him to get a massage for my birthday .

Response: 2"
0,"Context: On one such evening last October , Elena slid her assignment sheet on the table in front of me , purposely lingering her neatly manicured hand for a few seconds to make sure I noticed the U.S. flag design she had placed neatly on each nail . A little overdone , but cute - in an "" in - your - face "" kind of way . I chuckled .
Question: Why did Elena do this in front of me ?
Options:
0.She wanted to flirt with me and show me her good hygiene .
1.She wanted to show me how much she loves her country .
2.She was just showing me an assignment , nothing more .
3.She was trying to make me chuckle and she succeeded .
","Context: This evening , she was playing with the neighborhood kids and she skinned her knee . She came over to show me and did have a concerned look on her face but she continued to play . When we went inside about 20 minutes later and it was just her and I , she broke down crying saying "" knee "" and pointing .
Question: Why did she react the way she did when she was outside ?
Options:
0.She did n't care about putting on a brave face .
1.She was n't in pain .
2.None of the above choices .
3.She wanted to put a brave face on in front of the others .

Response: 3
Context: Part of that was due to the alcohol . Part of that was also due to the fact I was in such close proximity to her and had started focusing more attention at how pretty she was . Part of everything was also due to the music she put on , which , to my absolute delight , was Explosions in the Sky-- a band whose gospel I proudly introduced her to . If you asked both of us what we like about their music , we 'd probably give different answers given our musical backgrounds .
Question: What may be the reason she put on music ?
Options:
0.None of the above choices .
1.She wanted to set the right mood for the evening .
2.She wanted some noise to drown out his talking .
3.She wanted to make sure her cassette play worked .

Response: 1
Context: It was much later in the evening when Alex picked her way out of the woods and made her way around the edges of the compound . She 'd disappeared after her conversation with Locke , and , in many ways , was still rather unwilling to reappear . She was n't sure what to make of what she 'd learned . She was n't even sure if she had learned anything . Locke had been nice enough , but a terribly naive part of her still clung to the desperate belief that her father would n't lie to her .
Question: What may of been the reason for Alex to run off
Options:
0.She wanted to see her boyfriend .
1.She gad to go to work .
2.She wanted to be alone .
3.She got into a fight with her dad .

Response: 3
Choose the correct response: 0, 1, 2, or 3
Context: On one such evening last October , Elena slid her assignment sheet on the table in front of me , purposely lingering her neatly manicured hand for a few seconds to make sure I noticed the U.S. flag design she had placed neatly on each nail . A little overdone , but cute - in an "" in - your - face "" kind of way . I chuckled .
Question: Why did Elena do this in front of me ?
Options:
0.She wanted to flirt with me and show me her good hygiene .
1.She wanted to show me how much she loves her country .
2.She was just showing me an assignment , nothing more .
3.She was trying to make me chuckle and she succeeded .

Response: 3"
0,"Context: Then together with many others , Gabriel and I went to attend the Friendship Lunch @ Excelsior Hotel . The food was soso only and we were seated together with some of the senior folks . Haha we were the only 20-somethings at that table and so they inevitably started teasing both of us . Haha then the wives entertained us with their cooking recipes and some taitai - talk .
Question: What might have been different if they were not seated with seniors ?
Options:
0.They would have gotten teased
1.They would have gotten cooking recipes
2.They would not have gone to the fellowship lunch
3.They would not have gotten teased
","Context: The kids were relentless in their heckling and gave the poor bastard no mercy . I thought for sure that we were going to suffer the same pain but as soon as we started all that worry went away . They really enjoyed us and our show was very tight and it went great . We did a combination of the illusions and tricks as well as the sideshow stuff .
Question: What would have changed if the kids had chosen to heckle the speaker and their friends
Options:
0.They would have become argumentative and hostile with the audience and demanded their respect
1.None of the above choices .
2.The heckling would have caused them to deliver a substandard performance and they would n't have been their best selves
3.They would have gotten upset and left halfway through the time they were supposed to have been performing

Response: 2
Context: It was Veronica 's birthday and they were going to the movies to see Wanted . I was invited to come along and after some consideration because of the fact that I had a class later that afternoon , I went with them . Yeah , so we went to town , had some lunch and saw the film . It was okay .
Question: What kind of movie ticket must have they gotten ?
Options:
0.They must have gotten matinee tickets .
1.None of the above choices .
2.They must have gotten morning tickets .
3.They must have gotten night tickets .

Response: 0
Context: The kids were relentless in their heckling and gave the poor bastard no mercy . I thought for sure that we were going to suffer the same pain but as soon as we started all that worry went away . They really enjoyed us and our show was very tight and it went great . We did a combination of the illusions and tricks as well as the sideshow stuff .
Question: What would have changed if the kids had chosen to heckle the speaker and their friends
Options:
0.They would have felt less confident about their performance and it would have made them uneasy
1.They would have gotten upset and left halfway through the time they were supposed to have been performing
2.They would have become argumentative and hostile with the audience and demanded their respect
3.None of the above choices .

Response: 0
Choose the correct response: 0, 1, 2, or 3
Context: Then together with many others , Gabriel and I went to attend the Friendship Lunch @ Excelsior Hotel . The food was soso only and we were seated together with some of the senior folks . Haha we were the only 20-somethings at that table and so they inevitably started teasing both of us . Haha then the wives entertained us with their cooking recipes and some taitai - talk .
Question: What might have been different if they were not seated with seniors ?
Options:
0.They would have gotten teased
1.They would have gotten cooking recipes
2.They would not have gone to the fellowship lunch
3.They would not have gotten teased

Response: 0"
0,"Context: Then together with many others , Gabriel and I went to attend the Friendship Lunch @ Excelsior Hotel . The food was soso only and we were seated together with some of the senior folks . Haha we were the only 20-somethings at that table and so they inevitably started teasing both of us . Haha then the wives entertained us with their cooking recipes and some taitai - talk .
Question: What might have been different if they were not seated with seniors ?
Options:
0.They would have gotten cooking recipes
1.They would not have gotten cooking recipes
2.They would have gotten teased
3.They would not have gone to the fellowship lunch
","Context: The kids were relentless in their heckling and gave the poor bastard no mercy . I thought for sure that we were going to suffer the same pain but as soon as we started all that worry went away . They really enjoyed us and our show was very tight and it went great . We did a combination of the illusions and tricks as well as the sideshow stuff .
Question: What would have changed if the kids had chosen to heckle the speaker and their friends
Options:
0.They would have become argumentative and hostile with the audience and demanded their respect
1.None of the above choices .
2.The heckling would have caused them to deliver a substandard performance and they would n't have been their best selves
3.They would have gotten upset and left halfway through the time they were supposed to have been performing

Response: 2
Context: It was Veronica 's birthday and they were going to the movies to see Wanted . I was invited to come along and after some consideration because of the fact that I had a class later that afternoon , I went with them . Yeah , so we went to town , had some lunch and saw the film . It was okay .
Question: What kind of movie ticket must have they gotten ?
Options:
0.They must have gotten matinee tickets .
1.None of the above choices .
2.They must have gotten morning tickets .
3.They must have gotten night tickets .

Response: 0
Context: The kids were relentless in their heckling and gave the poor bastard no mercy . I thought for sure that we were going to suffer the same pain but as soon as we started all that worry went away . They really enjoyed us and our show was very tight and it went great . We did a combination of the illusions and tricks as well as the sideshow stuff .
Question: What would have changed if the kids had chosen to heckle the speaker and their friends
Options:
0.They would have felt less confident about their performance and it would have made them uneasy
1.They would have gotten upset and left halfway through the time they were supposed to have been performing
2.They would have become argumentative and hostile with the audience and demanded their respect
3.None of the above choices .

Response: 0
Choose the correct response: 0, 1, 2, or 3
Context: Then together with many others , Gabriel and I went to attend the Friendship Lunch @ Excelsior Hotel . The food was soso only and we were seated together with some of the senior folks . Haha we were the only 20-somethings at that table and so they inevitably started teasing both of us . Haha then the wives entertained us with their cooking recipes and some taitai - talk .
Question: What might have been different if they were not seated with seniors ?
Options:
0.They would have gotten cooking recipes
1.They would not have gotten cooking recipes
2.They would have gotten teased
3.They would not have gone to the fellowship lunch

Response: 2"
