,prompt,label
0,"Context: I did glare at her , though . I was probably only in there 40 hours total . I knew what to say to get out , and I played their stupid little games . I swallowed their pills , and I agreed to enroll in their partial hospitalization program if they would just let me go home .
Question: What did this person have to be where she was ?
Options:
0.Unemployment
1.Psychiatric issues
2.Homelessness
3.None of the above choices .
","Context: She was a little out of sorts from the drugs , could barely talk , and was feeling some discomfort in her back , neck and mouth . Fortunately though , after about another hour , the drugs wore off , most of the discomfort went away , and she was allowed to leave around 12:30 PM ( 6 hours after arriving at the hospital ) . So now , Edie is resting comfortably in her lounge chair , and I am able to relax somewhat as well . I say somewhat , because this is only the beginning .
Question: What led to the woman being out of it and on drugs to this extent ?
Options:
0.Someone put drugs in her drink at the bar in an attempt to take advantage of her and she is out of it
1.She has been using illicit substances and has been up for a long time and is experiencing psychosis
2.She has just had surgery and is recovering from the anesthetic and other medications that she was given
3.None of the above choices .

Response: 2
Context: They put me on an anti - biotic ( do n't know if that really helped other than to make me have bowel issues - the one part of me that was n't sick at that point ) . Anyway , I had not left my apartment ( other than the doc ) for 4 days . It would have been great to have 4 days off , except that I could n't even gather the strength to read a magazine until Sunday . I am back at work until noon today since that is all I can handle .
Question: Why was I in the apartment for that amount of time ?
Options:
0.I was sick .
1.I wanted to use the magazine .
2.I wanted to read the magazine .
3.I wanted to see what the magazine was about .

Response: 0
Context: When I saw her , tears immediately swarmed my eyes . She laid there expressionless , motionless on her right . She stared at us blankly as we talked to her and touched her cold arms , as if she could n't recognize any one of us . She was a very loud person , impatient more often than not .
Question: What   was the problem with the person the narrator was visiting ?
Options:
0.She was being a loud person and talking over everyone in the room .
1.She was very impatient and upset that there were so many people in her room .
2.She was rudely pretending not to recognize anyone in the room .
3.The person was suffering the after - effects of having a stroke .

Response: 3
Choose the correct response: 0, 1, 2, or 3
Context: I did glare at her , though . I was probably only in there 40 hours total . I knew what to say to get out , and I played their stupid little games . I swallowed their pills , and I agreed to enroll in their partial hospitalization program if they would just let me go home .
Question: What did this person have to be where she was ?
Options:
0.Unemployment
1.Psychiatric issues
2.Homelessness
3.None of the above choices .

Response: 1"
0,"Context: I did glare at her , though . I was probably only in there 40 hours total . I knew what to say to get out , and I played their stupid little games . I swallowed their pills , and I agreed to enroll in their partial hospitalization program if they would just let me go home .
Question: What can be assumed about the narrator ?
Options:
0.She does n't know her way around the system
1.She knows how go through motions
2.She knows how to get into a facility
3.None of the above choices .
","Context: She had back to back tantrums so the decision was made to take her back up to the ward , calm her down and then try again . If you 're not familiar with Wellington Hospital - the trip from Nuclear Medicine to Ward 18 is pretty quick ; a few corridors and a ride in the elevator . Kyah made it feel like forever . She screamed and thrashed and I had to restrain her so that she did n't jump off the bed while it was in motion .
Question: Which of the following is true of the narrator ?
Options:
0.The narrator is a resident at Wellington .
1.The narrator works in mental health .
2.The narrator is named Kyah .
3.None of the above choices .

Response: 1
Context: She had back to back tantrums so the decision was made to take her back up to the ward , calm her down and then try again . If you 're not familiar with Wellington Hospital - the trip from Nuclear Medicine to Ward 18 is pretty quick ; a few corridors and a ride in the elevator . Kyah made it feel like forever . She screamed and thrashed and I had to restrain her so that she did n't jump off the bed while it was in motion .
Question: Which of the following is true of the narrator ?
Options:
0.The narrator transported a rough patient .
1.None of the above choices .
2.The narrator is a resident at Wellington .
3.The narrator is named Kyah .

Response: 0
Context: While there are other things on my mind today , it is hard for me to ignore the fact that today is September 11th and that I used to work for Cantor Fitzgerald Securities and spent June 1993 thru June 1996 working on the 32nd and 104th floors at One World Trade Center . There were plenty of times when I was at my desk at 8:47 AM and never did we ever expect to have a plane come thru the windows . I still have a hard time thinking about the people , their families and everyone who went to work on 9/11/01 just like any other regular day in their life , not knowing how everything would change , in some cases forever , afterwards .
Question: What is one thing we can infer about the narrator ?
Options:
0.She worked on the 11th floor of One World Trade Center .
1.She worked at the WTC for five years .
2.She 's worked in finance at least once in her life .
3.She was working at the WTC on the day of the attack .

Response: 2
Choose the correct response: 0, 1, 2, or 3
Context: I did glare at her , though . I was probably only in there 40 hours total . I knew what to say to get out , and I played their stupid little games . I swallowed their pills , and I agreed to enroll in their partial hospitalization program if they would just let me go home .
Question: What can be assumed about the narrator ?
Options:
0.She does n't know her way around the system
1.She knows how go through motions
2.She knows how to get into a facility
3.None of the above choices .

Response: 1"
0,"Context: I guess I can say that they took the time to be my friend , and that 's what makes us last . Today i went and reread my myspace comments and just laughed at what we wrote to each other . Sometimes I wish I could do that again and be myspace addicts again . Nursing school now is just awesome , but it makes me nervous to think of all the things that will happen after this year . i just do n't know what life has in store for me and I hope that it 's all good .
Question: What may have been your reason for looking at your myspace ?
Options:
0.None of the above choices .
1.I wanted to look back on some nursing school memories .
2.I wanted to look back on some memories .
3.I am a myspace addict .
","Context: So this is my first post on my new LiveJournal ! I used to use another account , but I decided to start fresh :] . Anddd I plan on posting alot more frequently in this journal than I did on any of my others : ] In other news , last night was my first night back home in nearly 2 months !
Question: What may be the reason for posting this ?
Options:
0.None of the above choices .
1.Updating about my wedding
2.Updating about my life
3.Updating the status of my journal

Response: 3
Context: Blogging has once again brought people who know each other through only their words and their journeys , nearly halfway across the US to meet one another ! I was totally stoked when last month I got a message from my blogging buddy Pam . She was making a trek here to Virginia to visit with family and friends , and was kind enough to think of Karen and myself when planning her journey ! Karen and I were so totally excited to be able to meet Pam in person , because not only is she a fellow triplet Mom , but she 's also an accomplished blogger , AND super cool .
Question: What may be the reason I blog ?
Options:
0.I want to meet Pam .
1.I love to travel across the US .
2.I love to share my life journey with writing .
3.None of the above choices .

Response: 2
Context: I stumbled across this fab style blog . She has great taste and style . I about died I found this idea board she created , Look at those shoes ! ! ! ! !
Question: What may be the reason I found that blog ?
Options:
0.None of the above choices .
1.I was bored at work .
2.I like sports .
3.I like fashion .

Response: 3
Choose the correct response: 0, 1, 2, or 3
Context: I guess I can say that they took the time to be my friend , and that 's what makes us last . Today i went and reread my myspace comments and just laughed at what we wrote to each other . Sometimes I wish I could do that again and be myspace addicts again . Nursing school now is just awesome , but it makes me nervous to think of all the things that will happen after this year . i just do n't know what life has in store for me and I hope that it 's all good .
Question: What may have been your reason for looking at your myspace ?
Options:
0.None of the above choices .
1.I wanted to look back on some nursing school memories .
2.I wanted to look back on some memories .
3.I am a myspace addict .

Response: 2"
0,"Context: One that would never cease to stalk my nights , burn my skin with envy , like I burned now . It rained just so I felt like I had someone beside me , consoling me , though somewhere I still wished it were her instead . But she was like the wind that whistled , never turned .
Question: How do I feel about this person that is with me ?
Options:
0.She consoles me and makes me feel better about myself .
1.None of the above choices .
2.She stalks me and honestly it is kind of weird .
3.I do n't really like her as much as I like the other girl .
","Context: Every single day . Living a lie . Misery and oppression . Ordinary and pathetic . I do n't know if you ' ve ever gone through this , but sometimes I find myself with girls I do n't like . I think I ' m with them in the first place because I 'd rather spend a moment with a girls arms around me , hugging me back on purpose , than another night alone in a cold , dark room .
Question: How is the speaker feeling ?
Options:
0.The speaker is dejected
1.They speaker is purposeful
2.The speaker is in love
3.The speaker is happy with girls

Response: 0
Context: let me be . but whatever not like anyones gon na read , and i m ok with that . well i ve had a boyfrined for about 3 months already . and so far its been ok , he claims to love me but i mean i ca nt say its not true because even before we got together he had a crush on me , we were friends before but i never reaaly noticed him .
Question: How does the writer appear to feel about her relationship ?
Options:
0.She is in love with her boyfriend .
1.She feels loved by her boyfriend .
2.None of the above choices .
3.She is somewhat indifferent toward her boyfriend .

Response: 3
Context: Every single day . Living a lie . Misery and oppression . Ordinary and pathetic . I do n't know if you ' ve ever gone through this , but sometimes I find myself with girls I do n't like . I think I ' m with them in the first place because I 'd rather spend a moment with a girls arms around me , hugging me back on purpose , than another night alone in a cold , dark room .
Question: What do you know about the speaker ?
Options:
0.The speaker is dissatisfied
1.The speaker is an oppressor
2.The speaker is with girls they like
3.The speaker is happy to be with girls

Response: 0
Choose the correct response: 0, 1, 2, or 3
Context: One that would never cease to stalk my nights , burn my skin with envy , like I burned now . It rained just so I felt like I had someone beside me , consoling me , though somewhere I still wished it were her instead . But she was like the wind that whistled , never turned .
Question: How do I feel about this person that is with me ?
Options:
0.She consoles me and makes me feel better about myself .
1.None of the above choices .
2.She stalks me and honestly it is kind of weird .
3.I do n't really like her as much as I like the other girl .

Response: 2"
0,"Context: I did it . I signed up for my first spin class ever today . I got to the gym at 5:00 when they opened and signed up for the 5:30 class . I did some ab work and stretching , not knowing what to really expect from this class .
Question: What may happen during your spin class ?
Options:
0.I would work my abdominal muscles .
1.I would neglect my abdominal muscles .
2.I would arrive at 5:30 and I 'd be late for the spin class .
3.None of the above choices .
","Context: This afternoon Julie and I met at the tennis courts to begin a workout session that would basically last two and a half hours . After playing tennis for a little over an hour , we got in our cars and went to the gym . Starting with weights , we both worked on our arms and abdominals .
Question: What may happen after playing tennis ?
Options:
0.None of the above choices .
1.We practiced all day until the sun went down .
2.We decided to go home and relax after practice .
3.We decided to work out together on weights .

Response: 3
Context: Turns out it 's a Tae Kwon Do school , which makes Scott very happy . When the class started she followed instructions , self - corrected her form after the instructor showed her the right form and yelled "" YAH ! "" along with the other kids .
Question: What may happen after finding out its a Tae Kwan Do class ?
Options:
0.None of the above choices .
1.We will be very excited and happy .
2.She tried to get the reaction down .
3.She had perfect form as she learned everything .

Response: 1
Context: When the flu epidemic killed many people in England , not one of the prisoners died . Once he moved to the US in the 60 's , he and his wife started a fitness studio and from their his system of pilates caught when a ballet instructor started teaching the techniques to ballerinas in the New York Ballet . So , every Monday morning at 5 am , I subject myself to pilates . The table does look much like something from deep in the dungeons of some sadistic castle . I dreaded the workout , the post workout and the pain I was sure I 'd endure after . After workout # 1 , well I was very tired , but that good tired that makes you feel energized and ready for the day . That "" work out high "" that we all like .
Question: What will probably happen after the story ?
Options:
0.The narrator will start a fitness studio
1.None of the above choices .
2.The narrator will continue to do pilates
3.The narrator will quit doing pilates

Response: 2
Choose the correct response: 0, 1, 2, or 3
Context: I did it . I signed up for my first spin class ever today . I got to the gym at 5:00 when they opened and signed up for the 5:30 class . I did some ab work and stretching , not knowing what to really expect from this class .
Question: What may happen during your spin class ?
Options:
0.I would work my abdominal muscles .
1.I would neglect my abdominal muscles .
2.I would arrive at 5:30 and I 'd be late for the spin class .
3.None of the above choices .

Response: 3"
0,"Context: Mom . "" And like me , she had no family or friends who could help with childcare . So like me , she found a daycare center that met her part - time needs . In sharp contrast to my job as a ( gasp ! ) writer for the evil MSM , her nursing job was deemed by the other moms to be useful and worthwhile -- in fact , worth putting her baby into daycare for "" just a few hours , what harm could it do ? ""
Question: What would happened if she could not find a daycare ?
Options:
0.She would take the baby to work .
1.She would have to quit her job .
2.None of the above choices .
3.She would leave the baby alone at home .
","Context: For the sake of bonding he needed me home . For the sake of catching him up developmentally he needed me there to work with him . For his sake we decided I would quit and be a stay at home mom .
Question: What may have happened if she had not quit her job ?
Options:
0.She may have been able to catch up financially .
1.None of the above choices .
2.Her child may not have progressed .
3.The child may have developed normally anyway .

Response: 2
Context: Sandy is preggo with her third girl . She 's having a scheduled Cesarean in November ( that 's all she can do at this point ) and I am so excited ! She 's going to quit her job and be a stay at home mommy . How cute .
Question: What will happen if Sandy follows through with her plan ?
Options:
0.The family will break apart .
1.The family will get a new home .
2.The family will get a divorce .
3.The family will lose income .

Response: 3
Context: Sandy is preggo with her third girl . She 's having a scheduled Cesarean in November ( that 's all she can do at this point ) and I am so excited ! She 's going to quit her job and be a stay at home mommy . How cute .
Question: What will happen if Sandy follows through with her plan ?
Options:
0.The family will break apart .
1.The family will lose a source of income .
2.The family will get a new home .
3.The family will get a divorce .

Response: 1
Choose the correct response: 0, 1, 2, or 3
Context: Mom . "" And like me , she had no family or friends who could help with childcare . So like me , she found a daycare center that met her part - time needs . In sharp contrast to my job as a ( gasp ! ) writer for the evil MSM , her nursing job was deemed by the other moms to be useful and worthwhile -- in fact , worth putting her baby into daycare for "" just a few hours , what harm could it do ? ""
Question: What would happened if she could not find a daycare ?
Options:
0.She would take the baby to work .
1.She would have to quit her job .
2.None of the above choices .
3.She would leave the baby alone at home .

Response: 2"
0,"Context: Mom . "" And like me , she had no family or friends who could help with childcare . So like me , she found a daycare center that met her part - time needs . In sharp contrast to my job as a ( gasp ! ) writer for the evil MSM , her nursing job was deemed by the other moms to be useful and worthwhile -- in fact , worth putting her baby into daycare for "" just a few hours , what harm could it do ? ""
Question: What would happened if she could not find a daycare ?
Options:
0.She would try to find a babysitter .
1.She would take the baby to work .
2.None of the above choices .
3.She would leave the baby alone at home .
","Context: For the sake of bonding he needed me home . For the sake of catching him up developmentally he needed me there to work with him . For his sake we decided I would quit and be a stay at home mom .
Question: What may have happened if she had not quit her job ?
Options:
0.She may have been able to catch up financially .
1.None of the above choices .
2.Her child may not have progressed .
3.The child may have developed normally anyway .

Response: 2
Context: I spent yesterday morning at the coffee shop where I do my writing . I had three glorious , child - free hours , half of which was spent having coffee with a friend . The babysitter I hired two weeks ago came at 8:30 , and I delivered Shaggy into her capable hands , gave her the TV remote and left with The Poo in tow . I left the girl at school and made my way to my "" office . "" As I pulled into a parking spot and fed the meter , I felt the tension in my shoulders begin to lessen .
Question: What may be the reason for them hiring a babysitter ?
Options:
0.They needed to see their friend .
1.They needed to get their writing done .
2.None of the above choices .
3.They needed to go to a coffee shop without their kids .

Response: 1
Context: I spent yesterday morning at the coffee shop where I do my writing . I had three glorious , child - free hours , half of which was spent having coffee with a friend . The babysitter I hired two weeks ago came at 8:30 , and I delivered Shaggy into her capable hands , gave her the TV remote and left with The Poo in tow . I left the girl at school and made my way to my "" office . "" As I pulled into a parking spot and fed the meter , I felt the tension in my shoulders begin to lessen .
Question: What may be the reason for them hiring a babysitter ?
Options:
0.They needed to go to a coffee shop without their kids .
1.They needed to have quiet time away from their kids .
2.They needed to see their friend .
3.None of the above choices .

Response: 1
Choose the correct response: 0, 1, 2, or 3
Context: Mom . "" And like me , she had no family or friends who could help with childcare . So like me , she found a daycare center that met her part - time needs . In sharp contrast to my job as a ( gasp ! ) writer for the evil MSM , her nursing job was deemed by the other moms to be useful and worthwhile -- in fact , worth putting her baby into daycare for "" just a few hours , what harm could it do ? ""
Question: What would happened if she could not find a daycare ?
Options:
0.She would try to find a babysitter .
1.She would take the baby to work .
2.None of the above choices .
3.She would leave the baby alone at home .

Response: 2"
0,"Context: Mom . "" And like me , she had no family or friends who could help with childcare . So like me , she found a daycare center that met her part - time needs . In sharp contrast to my job as a ( gasp ! ) writer for the evil MSM , her nursing job was deemed by the other moms to be useful and worthwhile -- in fact , worth putting her baby into daycare for "" just a few hours , what harm could it do ? ""
Question: Why was her nursing job deemed to be useful and worthwhile ?
Options:
0.Because she would take care of them if they were sick .
1.Because she was helping people with health issues .
2.Because she was paid a huge amount of money .
3.None of the above choices .
","Context: We had to decide whether the work that we did in the soup kitchen / elementary school / organic farm , was justice or charity . It was pretty much awesome . I have made a lot of friends that are so cool . I think that Kathryn and i are like super AWESOME roommates / friends .
Question: Why did we work where we worked ?
Options:
0.None of the above choices .
1.We needed the money .
2.We wanted to volunteer our time for free .
3.We wanted to earn money .

Response: 2
Context: I want to thank you all for your responses to my "" friend "" journal post . I really appreciate the feedback . For the last year I ' ve been really secluding myself inside my house . I was running a daycare from home so that I could spend the last year with Morgan ( my almost six year old ) before she went to school .
Question: What may be the reason for running a daycare at home when she wants to spend more time with her daughter ?
Options:
0.That way she can spend time with her daughter and make money .
1.So she does n't have to watch her every second .
2.So she can add something else to her resume .
3.That way there are other kids there to occupy her daughter .

Response: 0
Context: I ' ve got a sort of side job ish kind of thing going on now . $ 20 to clean and do laundry and stuff like that for a few hours every Sunday at Linny 's house . Twenty bucks is n't really much these days , but it pays for gas for awhile , gives me a chance to spend time with her and her parents , and they really need the help .
Question: Why is she helping out Linny and her parents ?
Options:
0.She wanted to make some extra money and pad her portfolio
1.She feels Linny is n't able to keep up with things at home and take care of her parents .
2.Linny asked for her help to see her parents in some way .
3.She saw Linny 's house was messy and decided to clean it for her .

Response: 1
Choose the correct response: 0, 1, 2, or 3
Context: Mom . "" And like me , she had no family or friends who could help with childcare . So like me , she found a daycare center that met her part - time needs . In sharp contrast to my job as a ( gasp ! ) writer for the evil MSM , her nursing job was deemed by the other moms to be useful and worthwhile -- in fact , worth putting her baby into daycare for "" just a few hours , what harm could it do ? ""
Question: Why was her nursing job deemed to be useful and worthwhile ?
Options:
0.Because she would take care of them if they were sick .
1.Because she was helping people with health issues .
2.Because she was paid a huge amount of money .
3.None of the above choices .

Response: 1"
0,"Context: Mom . "" And like me , she had no family or friends who could help with childcare . So like me , she found a daycare center that met her part - time needs . In sharp contrast to my job as a ( gasp ! ) writer for the evil MSM , her nursing job was deemed by the other moms to be useful and worthwhile -- in fact , worth putting her baby into daycare for "" just a few hours , what harm could it do ? ""
Question: Why was her nursing job deemed to be useful and worthwhile ?
Options:
0.Because she would take care of them if they were sick .
1.Because she was paid a huge amount of money .
2.Because she was taking care of sick people .
3.None of the above choices .
","Context: We had to decide whether the work that we did in the soup kitchen / elementary school / organic farm , was justice or charity . It was pretty much awesome . I have made a lot of friends that are so cool . I think that Kathryn and i are like super AWESOME roommates / friends .
Question: Why did we work where we worked ?
Options:
0.None of the above choices .
1.We needed the money .
2.We wanted to volunteer our time for free .
3.We wanted to earn money .

Response: 2
Context: I ' ve got a sort of side job ish kind of thing going on now . $ 20 to clean and do laundry and stuff like that for a few hours every Sunday at Linny 's house . Twenty bucks is n't really much these days , but it pays for gas for awhile , gives me a chance to spend time with her and her parents , and they really need the help .
Question: Why is she helping out Linny and her parents ?
Options:
0.She wanted to make some extra money and pad her portfolio
1.She feels Linny is n't able to keep up with things at home and take care of her parents .
2.Linny asked for her help to see her parents in some way .
3.She saw Linny 's house was messy and decided to clean it for her .

Response: 1
Context: I want to thank you all for your responses to my "" friend "" journal post . I really appreciate the feedback . For the last year I ' ve been really secluding myself inside my house . I was running a daycare from home so that I could spend the last year with Morgan ( my almost six year old ) before she went to school .
Question: What may be the reason for running a daycare at home when she wants to spend more time with her daughter ?
Options:
0.That way she can spend time with her daughter and make money .
1.So she does n't have to watch her every second .
2.So she can add something else to her resume .
3.That way there are other kids there to occupy her daughter .

Response: 0
Choose the correct response: 0, 1, 2, or 3
Context: Mom . "" And like me , she had no family or friends who could help with childcare . So like me , she found a daycare center that met her part - time needs . In sharp contrast to my job as a ( gasp ! ) writer for the evil MSM , her nursing job was deemed by the other moms to be useful and worthwhile -- in fact , worth putting her baby into daycare for "" just a few hours , what harm could it do ? ""
Question: Why was her nursing job deemed to be useful and worthwhile ?
Options:
0.Because she would take care of them if they were sick .
1.Because she was paid a huge amount of money .
2.Because she was taking care of sick people .
3.None of the above choices .

Response: 2"
0,"Context: Also , if he were to clean the interior first , he wud hafta remove the body kits and put them aside as the interior is the hardest part of any vehicle wash , having to remove oil , dirts , grease and what - nots . Soon , he stepped up to do the spray job first . Everything seemed well as he was left to spray the finished smooth surface . He began spraying right under the sun .
Question: Why does he feel that he must perform the spray job while the sun beats down ?
Options:
0.None of the above choices .
1.The sun assists in warming the paint so it is easy to apply
2.The sun keeps the paint from spilling off the car
3.The sun dries the paint which is sprayed on quickly
","Context: Note you ca n't take an umbrella into the stadium , so as usual , I sought relief from the guys selling beer out of tubs of ice ; I put the ice down my shirt to cool myself off . I also had sunblock as well , a staple on a hot day . People do n't realize you have to reapply , and it 's a common mistake .
Question: Why did the narrator want to bring an umbrella into the stadium ?
Options:
0.To shield themselves from the rain .
1.To shield themselves from direct sunlight .
2.None of the above choices .
3.To shield themselves from the downpour .

Response: 1
Context: Note you ca n't take an umbrella into the stadium , so as usual , I sought relief from the guys selling beer out of tubs of ice ; I put the ice down my shirt to cool myself off . I also had sunblock as well , a staple on a hot day . People do n't realize you have to reapply , and it 's a common mistake .
Question: Why did the narrator want to bring an umbrella into the stadium ?
Options:
0.To shield themselves from the rain .
1.To shield themselves from the downpour .
2.To shield themselves from the sun .
3.None of the above choices .

Response: 2
Context: Thursday , September 4 , 2008 ~ Today Nan and I had off of work and so we packed up the dogs and headed to the beach . It was one of those pretty perfect days again . The dogs looked ever so spoiled , each with their own umbrella !
Question: Why may the narrator have a sun burn ?
Options:
0.None of the above choices .
1.The narrator was out mowing the grass .
2.The narrator was out gardening .
3.The narrator was out at the beach .

Response: 3
Choose the correct response: 0, 1, 2, or 3
Context: Also , if he were to clean the interior first , he wud hafta remove the body kits and put them aside as the interior is the hardest part of any vehicle wash , having to remove oil , dirts , grease and what - nots . Soon , he stepped up to do the spray job first . Everything seemed well as he was left to spray the finished smooth surface . He began spraying right under the sun .
Question: Why does he feel that he must perform the spray job while the sun beats down ?
Options:
0.None of the above choices .
1.The sun assists in warming the paint so it is easy to apply
2.The sun keeps the paint from spilling off the car
3.The sun dries the paint which is sprayed on quickly

Response: 3"
0,"Context: I really wanted to dig into my new October Afternoon Hometown papers , but it will have to wait until tonight . Hopefully I 'll uncover my scrap desk sometime today : ) Here is a peek at a project I am going to work on next week . I was inspired by Summer and a challenge she hosted at Sugar - n - Spice to scrap out of the book and make a home decor project . She scrapped an old barn window and it turned out amazing !
Question: Why about Summer 's challenge inspired you ?
Options:
0.I realized I could not do any better than her so I just copied what she had done
1.I realized that I could use the scrap books for something that was home decor related and designed my own window in my home
2.None of the above choices .
3.I found all her material and produced replicas of what she had done
","Context: it 's lunchtime & everyone 's out . so here beside the windows i can hear the raindrops patting . reminds me of the time when i chose not to sit at my usual seat during higherchinese , and moved to someone near the windows instead . we were asked to write a compo , and i got inspired by the rain outside .
Question: Why does the narrator want to write ?
Options:
0.None of the above choices .
1.Her mom inspires her .
2.Her job inspires her .
3.The day inspires her .

Response: 0
Context: it 's lunchtime & everyone 's out . so here beside the windows i can hear the raindrops patting . reminds me of the time when i chose not to sit at my usual seat during higherchinese , and moved to someone near the windows instead . we were asked to write a compo , and i got inspired by the rain outside .
Question: Why does the narrator want to write ?
Options:
0.Her job inspires her .
1.The weather inspires her .
2.The day inspires her .
3.None of the above choices .

Response: 1
Context: It was very pleasant and peaceful . There were sculptures in the shape of words spelling "" Tolerance "" that I thought were very cool and sketched all of them . Dinner at a nice cafe where I had another great creme brulee . And that was about it .
Question: Why did you sketch all of the sculptures which you saw ?
Options:
0.I wanted to show my friends how artistic I was by copying what I saw
1.I was bored and wanted to do something to pass the time
2.None of the above choices .
3.I wanted to try and replicate what I saw because I was taken and inspired by them

Response: 3
Choose the correct response: 0, 1, 2, or 3
Context: I really wanted to dig into my new October Afternoon Hometown papers , but it will have to wait until tonight . Hopefully I 'll uncover my scrap desk sometime today : ) Here is a peek at a project I am going to work on next week . I was inspired by Summer and a challenge she hosted at Sugar - n - Spice to scrap out of the book and make a home decor project . She scrapped an old barn window and it turned out amazing !
Question: Why about Summer 's challenge inspired you ?
Options:
0.I realized I could not do any better than her so I just copied what she had done
1.I realized that I could use the scrap books for something that was home decor related and designed my own window in my home
2.None of the above choices .
3.I found all her material and produced replicas of what she had done

Response: 2"
0,"Context: Well my first entry in my online super duper secret private public journal . I picked a hell of a first day to write in this thing considering nothing happened today . I did n't have to work i just had class from 9:30 to 5:00 . Well i had class from 9:30 to 11:00 and then 2:00 to 5:00 and had like three hours to kill between them .
Question: Why did the writer not have to work ?
Options:
0.Because they picked a hell of a first day to write .
1.None of the above choices .
2.Because they were n't scheduled to work at that time .
3.Because it 's their first entry in their online super duper secret private public journal .
","Context: So it 's another one of those day - late entries . No , I did n't forget -- I just was n't at home all day and never bothered to post when I got home because it was just too late . A burger , a beer and three hours of Rock Band later , I just did n't feel like typing because I had been up since 6 AM yesterday morning until late at night .
Question: Why was their entry late ?
Options:
0.They had procrastinated with their writing .
1.None of the above choices .
2.They wanted to spend time doing other things .
3.They had chosen not to do it .

Response: 0
Context: I do n't really have too much to write about today . Worked at white spot for six hours . It was pretty busy but nothing I could nt handle . Brent was a little chocked about me not showing up on monday but I could n't not go spread my mommas ashes and he did n't give me too much fuss because he knows usually i m an excellent worker .
Question: Why did I miss work on Monday ?
Options:
0.I was building a fire for my mother .
1.I took the day off to play with my mother .
2.I was cleaning up after a fire .
3.None of the above choices .

Response: 3
Context: Today , we had our Code Red drill . It was really really really really dark in there ... I could n't even see my own hand . For a while , I got so bored that I started doing sit - ups , but the ground was too hard and it hurt my back . Well anyways , we got to work , and I played around with Adobe Illustrator , and sucessfully created a cool smiley with a nice yellow gradient .
Question: Why did the narrator have some free time at work ?
Options:
0.None of the above choices .
1.The facility was put in Code Red due to an emergency .
2.There was a power outage .
3.There was a vacation day offered .

Response: 0
Choose the correct response: 0, 1, 2, or 3
Context: Well my first entry in my online super duper secret private public journal . I picked a hell of a first day to write in this thing considering nothing happened today . I did n't have to work i just had class from 9:30 to 5:00 . Well i had class from 9:30 to 11:00 and then 2:00 to 5:00 and had like three hours to kill between them .
Question: Why did the writer not have to work ?
Options:
0.Because they picked a hell of a first day to write .
1.None of the above choices .
2.Because they were n't scheduled to work at that time .
3.Because it 's their first entry in their online super duper secret private public journal .

Response: 2"
0,"Context: I just ended the first day without the cadets and while I really enjoy spending time with the other officers I miss the cadets ! We had a chance to do some laundry this morning before we headed out for a day of shopping and exploring Singapore on our own . Our first stop was lunch at a local favorite to our main officer host , the commander of the Air Cadets .
Question: What is probably true of the narrator ?
Options:
0.They are a host
1.They are an air commander
2.They are an officer
3.They are a cadet
","Context: Yeeeeeah ! ! ! "" That was one of the best swims for my board I have ever done . I had a big smile on my face all the way , because I knew that soon I would be doing more of those .
Question: who is the narrator with ?
Options:
0.the narrator is with his swimming teacher
1.the narrator is with someone who works for the board overseeing him
2.None of the above choices .
3.the narrator is with his father

Response: 1
Context: i just walked the long way to my dorm . it made my day . maybe one day i 'll get to see her in person . but until then , i guess i 'll be a creep .
Question: Which of the following is true of the narrator ?
Options:
0.They are a student .
1.They saw her in person .
2.They used to be a creep .
3.They live in her dorm .

Response: 0
Context: But no , I already did lounging around summer , the summer school summer , and the study abroad summer , now it 's time for the internship summer . So , what to do ? I dunno ... dunno at all ... Oh yes , and the bad news ... MY LAPTOP IS GONE ! !
Question: Which of the following is true of the narrator ?
Options:
0.They study abroad .
1.None of the above choices .
2.They are a student .
3.They sell laptops .

Response: 2
Choose the correct response: 0, 1, 2, or 3
Context: I just ended the first day without the cadets and while I really enjoy spending time with the other officers I miss the cadets ! We had a chance to do some laundry this morning before we headed out for a day of shopping and exploring Singapore on our own . Our first stop was lunch at a local favorite to our main officer host , the commander of the Air Cadets .
Question: What is probably true of the narrator ?
Options:
0.They are a host
1.They are an air commander
2.They are an officer
3.They are a cadet

Response: 2"
